Term	GO
GOMF_IMMUNOGLOBULIN_BINDING	GO:0019865
GOMF_CHLORIDE_CHANNEL_INHIBITOR_ACTIVITY	GO:0019869
GOMF_POTASSIUM_CHANNEL_INHIBITOR_ACTIVITY	GO:0019870
GOMF_SODIUM_CHANNEL_INHIBITOR_ACTIVITY	GO:0019871
GOMF_KINESIN_BINDING	GO:0019894
GOMF_KINASE_BINDING	GO:0019900
GOMF_PHOSPHATASE_BINDING	GO:0019902
GOMF_PROTEIN_PHOSPHATASE_BINDING	GO:0019903
GOMF_PROTEIN_DOMAIN_SPECIFIC_BINDING	GO:0019904
GOMF_SYNTAXIN_BINDING	GO:0019905
GOMF_STRUCTURAL_CONSTITUENT_OF_MYELIN_SHEATH	GO:0019911
GOMF_CYTOKINE_BINDING	GO:0019955
GOMF_CHEMOKINE_BINDING	GO:0019956
GOMF_C_C_CHEMOKINE_BINDING	GO:0019957
GOMF_C_X_C_CHEMOKINE_BINDING	GO:0019958
GOMF_C_X3_C_CHEMOKINE_BINDING	GO:0019960
GOMF_INTERLEUKIN_1_BINDING	GO:0019966
GOMF_DIACYLGLYCEROL_BINDING	GO:0019992
GOMF_PASSIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0022803
GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0022804
GOMF_MEMBRANE_POTENTIAL_DRIVEN_UNIPORTER_ACTIVITY	GO:0022810
GOMF_SOLUTE_POTASSIUM_ANTIPORTER_ACTIVITY	GO:0022821
GOMF_WIDE_PORE_CHANNEL_ACTIVITY	GO:0022829
GOMF_VOLTAGE_GATED_CHANNEL_ACTIVITY	GO:0022832
GOMF_LIGAND_GATED_CHANNEL_ACTIVITY	GO:0022834
GOMF_TRANSMITTER_GATED_CHANNEL_ACTIVITY	GO:0022835
GOMF_GATED_CHANNEL_ACTIVITY	GO:0022836
GOMF_POTASSIUM_ION_LEAK_CHANNEL_ACTIVITY	GO:0022841
GOMF_NARROW_PORE_CHANNEL_ACTIVITY	GO:0022842
GOMF_VOLTAGE_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY	GO:0022843
GOMF_ACETYLCHOLINE_GATED_MONOATOMIC_CATION_SELECTIVE_CHANNEL_ACTIVITY	GO:0022848
GOMF_GLUTAMATE_GATED_CALCIUM_ION_CHANNEL_ACTIVITY	GO:0022849
GOMF_GABA_GATED_CHLORIDE_ION_CHANNEL_ACTIVITY	GO:0022851
GOMF_ACTIVE_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0022853
GOMF_ALANINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0022858
GOMF_MACROMOLECULE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0022884
GOMF_SERINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0022889
GOMF_MHC_PROTEIN_COMPLEX_BINDING	GO:0023023
GOMF_MHC_CLASS_I_PROTEIN_COMPLEX_BINDING	GO:0023024
GOMF_MHC_CLASS_II_PROTEIN_COMPLEX_BINDING	GO:0023026
GOMF_MHC_CLASS_IB_PROTEIN_BINDING	GO:0023029
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_TENSILE_STRENGTH	GO:0030020
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT_CONFERRING_COMPRESSION_RESISTANCE	GO:0030021
GOMF_EXTRACELLULAR_MATRIX_CONSTITUENT_CONFERRING_ELASTICITY	GO:0030023
GOMF_MANGANESE_ION_BINDING	GO:0030145
GOMF_MOLYBDENUM_ION_BINDING	GO:0030151
GOMF_SIGNALING_RECEPTOR_COMPLEX_ADAPTOR_ACTIVITY	GO:0030159
GOMF_PDZ_DOMAIN_BINDING	GO:0030165
GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING	GO:0030169
GOMF_SEMAPHORIN_RECEPTOR_BINDING	GO:0030215
GOMF_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	GO:0030228
GOMF_ENZYME_REGULATOR_ACTIVITY	GO:0030234
GOMF_NITRIC_OXIDE_SYNTHASE_REGULATOR_ACTIVITY	GO:0030235
GOMF_CARBOHYDRATE_BINDING	GO:0030246
GOMF_POLYSACCHARIDE_BINDING	GO:0030247
GOMF_GUANYLATE_CYCLASE_REGULATOR_ACTIVITY	GO:0030249
GOMF_GUANYLATE_CYCLASE_ACTIVATOR_ACTIVITY	GO:0030250
GOMF_LIM_DOMAIN_BINDING	GO:0030274
GOMF_LRR_DOMAIN_BINDING	GO:0030275
GOMF_CLATHRIN_BINDING	GO:0030276
GOMF_STRUCTURAL_CONSTITUENT_OF_SKIN_EPIDERMIS	GO:0030280
GOMF_TESTOSTERONE_DEHYDROGENASE_NAD_P_ACTIVITY	GO:0030283
GOMF_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY	GO:0030291
GOMF_PROTEIN_TYROSINE_KINASE_INHIBITOR_ACTIVITY	GO:0030292
GOMF_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY	GO:0030296
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY	GO:0030297
GOMF_RECEPTOR_SIGNALING_PROTEIN_TYROSINE_KINASE_ACTIVATOR_ACTIVITY	GO:0030298
GOMF_NUCLEAR_ESTROGEN_RECEPTOR_BINDING	GO:0030331
GOMF_CYCLIN_BINDING	GO:0030332
GOMF_PROTEIN_PHOSPHATASE_2B_BINDING	GO:0030346
GOMF_INTERLEUKIN_17_RECEPTOR_ACTIVITY	GO:0030368
GOMF_TRANSLATION_REPRESSOR_ACTIVITY	GO:0030371
GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY	GO:0030374
GOMF_HEMOGLOBIN_BINDING	GO:0030492
GOMF_ANKYRIN_BINDING	GO:0030506
GOMF_SPECTRIN_BINDING	GO:0030507
GOMF_SNORNA_BINDING	GO:0030515
GOMF_STRUCTURAL_CONSTITUENT_OF_CHROMATIN	GO:0030527
GOMF_TRIPLET_CODON_AMINO_ACID_ADAPTOR_ACTIVITY	GO:0030533
GOMF_HSP70_PROTEIN_BINDING	GO:0030544
GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	GO:0030545
GOMF_SIGNALING_RECEPTOR_INHIBITOR_ACTIVITY	GO:0030547
GOMF_ACETYLCHOLINE_RECEPTOR_INHIBITOR_ACTIVITY	GO:0030550
GOMF_CYCLIC_NUCLEOTIDE_BINDING	GO:0030551
GOMF_CAMP_BINDING	GO:0030552
GOMF_CGMP_BINDING	GO:0030553
GOMF_ADENYL_NUCLEOTIDE_BINDING	GO:0030554
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GO:0030594
GOMF_U1_SNRNA_BINDING	GO:0030619
GOMF_U2_SNRNA_BINDING	GO:0030620
GOMF_U4_SNRNA_BINDING	GO:0030621
GOMF_PRE_MRNA_3_SPLICE_SITE_BINDING	GO:0030628
GOMF_PROTEIN_MACROMOLECULE_ADAPTOR_ACTIVITY	GO:0030674
GOMF_GTP_DEPENDENT_PROTEIN_BINDING	GO:0030742
GOMF_BETA_2_MICROGLOBULIN_BINDING	GO:0030881
GOMF_TPR_DOMAIN_BINDING	GO:0030911
GOMF_ENDOPLASMIC_RETICULUM_SIGNAL_PEPTIDE_BINDING	GO:0030942
GOMF_MITOCHONDRION_TARGETING_SEQUENCE_BINDING	GO:0030943
GOMF_POTASSIUM_ION_BINDING	GO:0030955
GOMF_TAT_PROTEIN_BINDING	GO:0030957
GOMF_RECEPTOR_TYROSINE_KINASE_BINDING	GO:0030971
GOMF_THIAMINE_PYROPHOSPHATE_BINDING	GO:0030976
GOMF_MISMATCHED_DNA_BINDING	GO:0030983
GOMF_FILAMIN_BINDING	GO:0031005
GOMF_HEAT_SHOCK_PROTEIN_BINDING	GO:0031072
GOMF_PHOSPHATIDYLCHOLINE_BINDING	GO:0031210
GOMF_TRANSLATION_INITIATION_FACTOR_BINDING	GO:0031369
GOMF_SODIUM_ION_BINDING	GO:0031402
GOMF_CHLORIDE_ION_BINDING	GO:0031404
GOMF_L_ASCORBIC_ACID_BINDING	GO:0031418
GOMF_COBALAMIN_BINDING	GO:0031419
GOMF_ALKALI_METAL_ION_BINDING	GO:0031420
GOMF_TITIN_BINDING	GO:0031432
GOMF_TELETHONIN_BINDING	GO:0031433
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING	GO:0031434
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_BINDING	GO:0031435
GOMF_MYOSIN_V_BINDING	GO:0031489
GOMF_CHROMATIN_DNA_BINDING	GO:0031490
GOMF_NUCLEOSOME_BINDING	GO:0031491
GOMF_NUCLEOSOMAL_DNA_BINDING	GO:0031492
GOMF_PEPTIDYL_PROLINE_DIOXYGENASE_ACTIVITY	GO:0031543
GOMF_PEPTIDYL_PROLINE_4_DIOXYGENASE_ACTIVITY	GO:0031545
GOMF_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	GO:0031593
GOMF_OPIOID_RECEPTOR_BINDING	GO:0031628
GOMF_G_PROTEIN_BETA_SUBUNIT_BINDING	GO:0031681
GOMF_G_PROTEIN_BETA_GAMMA_SUBUNIT_COMPLEX_BINDING	GO:0031683
GOMF_ADENOSINE_RECEPTOR_BINDING	GO:0031685
GOMF_ADRENERGIC_RECEPTOR_BINDING	GO:0031690
GOMF_BETA_2_ADRENERGIC_RECEPTOR_BINDING	GO:0031698
GOMF_ANGIOTENSIN_RECEPTOR_BINDING	GO:0031701
GOMF_TYPE_1_ANGIOTENSIN_RECEPTOR_BINDING	GO:0031702
GOMF_HAPTOGLOBIN_BINDING	GO:0031720
GOMF_HEMOGLOBIN_ALPHA_BINDING	GO:0031721
GOMF_CCR1_CHEMOKINE_RECEPTOR_BINDING	GO:0031726
GOMF_CCR2_CHEMOKINE_RECEPTOR_BINDING	GO:0031727
GOMF_CCR3_CHEMOKINE_RECEPTOR_BINDING	GO:0031728
GOMF_CCR5_CHEMOKINE_RECEPTOR_BINDING	GO:0031730
GOMF_CCR6_CHEMOKINE_RECEPTOR_BINDING	GO:0031731
GOMF_CCR10_CHEMOKINE_RECEPTOR_BINDING	GO:0031735
GOMF_D1_DOPAMINE_RECEPTOR_BINDING	GO:0031748
GOMF_D2_DOPAMINE_RECEPTOR_BINDING	GO:0031749
GOMF_MELANOCORTIN_RECEPTOR_BINDING	GO:0031779
GOMF_TYPE_3_METABOTROPIC_GLUTAMATE_RECEPTOR_BINDING	GO:0031800
GOMF_TYPE_5_METABOTROPIC_GLUTAMATE_RECEPTOR_BINDING	GO:0031802
GOMF_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_BINDING	GO:0031821
GOMF_OLFACTORY_RECEPTOR_BINDING	GO:0031849
GOMF_MEDIUM_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	GO:0031956
GOMF_VERY_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY	GO:0031957
GOMF_INSULIN_LIKE_GROWTH_FACTOR_I_BINDING	GO:0031994
GOMF_INSULIN_LIKE_GROWTH_FACTOR_II_BINDING	GO:0031995
GOMF_THIOESTERASE_BINDING	GO:0031996
GOMF_MYOSIN_LIGHT_CHAIN_BINDING	GO:0032027
GOMF_MYOSIN_HEAVY_CHAIN_BINDING	GO:0032036
GOMF_CLATHRIN_HEAVY_CHAIN_BINDING	GO:0032050
GOMF_CLATHRIN_LIGHT_CHAIN_BINDING	GO:0032051
GOMF_BILE_ACID_BINDING	GO:0032052
GOMF_DNA_INSERTION_OR_DELETION_BINDING	GO:0032135
GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING	GO:0032182
GOMF_SUMO_BINDING	GO:0032183
GOMF_SUMO_POLYMER_BINDING	GO:0032184
GOMF_RIBOFLAVIN_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0032217
GOMF_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BINDING	GO:0032266
GOMF_OXIDIZED_DNA_BINDING	GO:0032356
GOMF_MHC_CLASS_I_RECEPTOR_ACTIVITY	GO:0032393
GOMF_MHC_CLASS_IB_RECEPTOR_ACTIVITY	GO:0032394
GOMF_INHIBITORY_MHC_CLASS_I_RECEPTOR_ACTIVITY	GO:0032396
GOMF_MISMATCH_REPAIR_COMPLEX_BINDING	GO:0032404
GOMF_MUTLALPHA_COMPLEX_BINDING	GO:0032405
GOMF_MUTSALPHA_COMPLEX_BINDING	GO:0032407
GOMF_DEMETHYLASE_ACTIVITY	GO:0032451
GOMF_HISTONE_H3K4_DEMETHYLASE_ACTIVITY	GO:0032453
GOMF_HISTONE_H3K9_DEMETHYLASE_ACTIVITY	GO:0032454
GOMF_DEOXYRIBONUCLEOTIDE_BINDING	GO:0032552
GOMF_PURINE_DEOXYRIBONUCLEOTIDE_BINDING	GO:0032554
GOMF_PYRIMIDINE_RIBONUCLEOTIDE_BINDING	GO:0032557
GOMF_ADENYL_DEOXYRIBONUCLEOTIDE_BINDING	GO:0032558
GOMF_GTPASE_ACTIVATING_PROTEIN_BINDING	GO:0032794
GOMF_HETEROTRIMERIC_G_PROTEIN_BINDING	GO:0032795
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_SUPERFAMILY_BINDING	GO:0032813
GOMF_STEROL_BINDING	GO:0032934
GOMF_MEMBRANE_INSERTASE_ACTIVITY	GO:0032977
GOMF_BITTER_TASTE_RECEPTOR_ACTIVITY	GO:0033038
GOMF_ACETYLCHOLINE_RECEPTOR_BINDING	GO:0033130
GOMF_CALMODULIN_DEPENDENT_PROTEIN_PHOSPHATASE_ACTIVITY	GO:0033192
GOMF_AMIDE_BINDING	GO:0033218
GOMF_CHOLINE_BINDING	GO:0033265
GOMF_MONOCARBOXYLIC_ACID_BINDING	GO:0033293
GOMF_DEHYDROASCORBIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0033300
GOMF_MAP_KINASE_PHOSPHATASE_ACTIVITY	GO:0033549
GOMF_PROTEIN_LYSINE_DEACETYLASE_ACTIVITY	GO:0033558
GOMF_RNA_STRAND_ANNEALING_ACTIVITY	GO:0033592
GOMF_RECEPTOR_SERINE_THREONINE_KINASE_BINDING	GO:0033612
GOMF_SIALIC_ACID_BINDING	GO:0033691
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OR_CH2_GROUPS_QUINONE_OR_SIMILAR_COMPOUND_AS_ACCEPTOR	GO:0033695
GOMF_ATPASE_COUPLED_LIPID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0034040
GOMF_POLY_G_BINDING	GO:0034046
GOMF_ESTROGEN_RESPONSE_ELEMENT_BINDING	GO:0034056
GOMF_DNA_POLYMERASE_ACTIVITY	GO:0034061
GOMF_APOLIPOPROTEIN_BINDING	GO:0034185
GOMF_APOLIPOPROTEIN_A_I_BINDING	GO:0034186
GOMF_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_BINDING	GO:0034189
GOMF_APOLIPOPROTEIN_RECEPTOR_BINDING	GO:0034190
GOMF_PEPTIDE_N_ACETYLTRANSFERASE_ACTIVITY	GO:0034212
GOMF_GPI_ANCHOR_BINDING	GO:0034235
GOMF_PROTEIN_KINASE_A_CATALYTIC_SUBUNIT_BINDING	GO:0034236
GOMF_PROTEIN_KINASE_A_REGULATORY_SUBUNIT_BINDING	GO:0034237
GOMF_SHORT_CHAIN_CARBOXYLESTERASE_ACTIVITY	GO:0034338
GOMF_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY	GO:0034450
GOMF_DYNACTIN_BINDING	GO:0034452
GOMF_3_5_RNA_HELICASE_ACTIVITY	GO:0034458
GOMF_CHONDROITIN_SULFOTRANSFERASE_ACTIVITY	GO:0034481
GOMF_HEPARAN_SULFATE_SULFOTRANSFERASE_ACTIVITY	GO:0034483
GOMF_PHOSPHATIDYLINOSITOL_3_4_5_TRISPHOSPHATE_5_PHOSPHATASE_ACTIVITY	GO:0034485
GOMF_U3_SNORNA_BINDING	GO:0034511
GOMF_BOX_H_ACA_SNORNA_BINDING	GO:0034513
GOMF_PIRNA_BINDING	GO:0034584
GOMF_PHOSPHATIDYLINOSITOL_TRISPHOSPHATE_PHOSPHATASE_ACTIVITY	GO:0034594
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_5_PHOSPHATASE_ACTIVITY	GO:0034595
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_4_PHOSPHATASE_ACTIVITY	GO:0034596
GOMF_ARGININE_BINDING	GO:0034618
GOMF_GLUTATHIONE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0034634
GOMF_HISTONE_H3K4ME_H3K4ME2_H3K4ME3_DEMETHYLASE_ACTIVITY	GO:0034647
GOMF_INHIBIN_BINDING	GO:0034711
GOMF_TYPE_I_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING	GO:0034713
GOMF_NAD_DEPENDENT_PROTEIN_DEACETYLASE_ACTIVITY	GO:0034979
GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING	GO:0034987
GOMF_FC_GAMMA_RECEPTOR_I_COMPLEX_BINDING	GO:0034988
GOMF_1_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_ACTIVITY	GO:0035005
GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATOR_ACTIVITY	GO:0035014
GOMF_HISTONE_DEACETYLASE_REGULATOR_ACTIVITY	GO:0035033
GOMF_HISTONE_ACETYLTRANSFERASE_BINDING	GO:0035035
GOMF_PHOSPHATIDYLINOSITOL_BINDING	GO:0035091
GOMF_HISTONE_KINASE_ACTIVITY	GO:0035173
GOMF_SIRNA_BINDING	GO:0035197
GOMF_MIRNA_BINDING	GO:0035198
GOMF_DOPAMINE_BINDING	GO:0035240
GOMF_PROTEIN_ARGININE_OMEGA_N_MONOMETHYLTRANSFERASE_ACTIVITY	GO:0035241
GOMF_PROTEIN_ARGININE_OMEGA_N_ASYMMETRIC_METHYLTRANSFERASE_ACTIVITY	GO:0035242
GOMF_UDP_GLUCOSYLTRANSFERASE_ACTIVITY	GO:0035251
GOMF_UDP_XYLOSYLTRANSFERASE_ACTIVITY	GO:0035252
GOMF_GLUTAMATE_RECEPTOR_BINDING	GO:0035254
GOMF_IONOTROPIC_GLUTAMATE_RECEPTOR_BINDING	GO:0035255
GOMF_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_BINDING	GO:0035256
GOMF_NUCLEAR_GLUCOCORTICOID_RECEPTOR_BINDING	GO:0035259
GOMF_5_3_DNA_EXONUCLEASE_ACTIVITY	GO:0035312
GOMF_TOLL_LIKE_RECEPTOR_BINDING	GO:0035325
GOMF_SELENOCYSTEINE_INSERTION_SEQUENCE_BINDING	GO:0035368
GOMF_CHONDROITIN_SULFATE_BINDING	GO:0035374
GOMF_ATP_GATED_ION_CHANNEL_ACTIVITY	GO:0035381
GOMF_DIHYDROTESTOSTERONE_17_BETA_DEHYDROGENASE_ACTIVITY	GO:0035410
GOMF_LIPASE_BINDING	GO:0035473
GOMF_CAMP_RESPONSE_ELEMENT_BINDING	GO:0035497
GOMF_DNA_DEMETHYLASE_ACTIVITY	GO:0035514
GOMF_OXIDATIVE_RNA_DEMETHYLASE_ACTIVITY	GO:0035515
GOMF_SIGNALING_ADAPTOR_ACTIVITY	GO:0035591
GOMF_GANGLIOSIDE_BINDING	GO:0035594
GOMF_AP_2_ADAPTOR_COMPLEX_BINDING	GO:0035612
GOMF_RNA_STEM_LOOP_BINDING	GO:0035613
GOMF_AP_1_ADAPTOR_COMPLEX_BINDING	GO:0035650
GOMF_ENONE_REDUCTASE_ACTIVITY	GO:0035671
GOMF_OLIGOPEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0035673
GOMF_LYSOPHOSPHATIDIC_ACID_BINDING	GO:0035727
GOMF_DINITROSYL_IRON_COMPLEX_BINDING	GO:0035731
GOMF_DEUBIQUITINASE_ACTIVATOR_ACTIVITY	GO:0035800
GOMF_MRNA_3_UTR_AU_RICH_REGION_BINDING	GO:0035925
GOMF_PRE_MRNA_BINDING	GO:0036002
GOMF_LONG_CHAIN_FATTY_ACID_BINDING	GO:0036041
GOMF_LONG_CHAIN_FATTY_ACYL_COA_BINDING	GO:0036042
GOMF_BMP_BINDING	GO:0036122
GOMF_ATP_DEPENDENT_DNA_DNA_ANNEALING_ACTIVITY	GO:0036310
GOMF_PHOSPHATIDYLINOSITOL_3_KINASE_REGULATORY_SUBUNIT_BINDING	GO:0036312
GOMF_PROTEASOME_ACTIVATING_ACTIVITY	GO:0036402
GOMF_HISTONE_H3K14_ACETYLTRANSFERASE_ACTIVITY	GO:0036408
GOMF_K48_LINKED_POLYUBIQUITIN_MODIFICATION_DEPENDENT_PROTEIN_BINDING	GO:0036435
GOMF_G_PROTEIN_COUPLED_OLFACTORY_RECEPTOR_ACTIVITY	GO:0038022
GOMF_CARGO_RECEPTOR_ACTIVITY	GO:0038024
GOMF_SPHINGOSINE_1_PHOSPHATE_RECEPTOR_ACTIVITY	GO:0038036
GOMF_COLLAGEN_RECEPTOR_ACTIVITY	GO:0038064
GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_BINDING	GO:0038085
GOMF_NODAL_BINDING	GO:0038100
GOMF_NEUREGULIN_BINDING	GO:0038132
GOMF_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY	GO:0038187
GOMF_NEUROPILIN_BINDING	GO:0038191
GOMF_CO_RECEPTOR_BINDING	GO:0039706
GOMF_ATPASE_INHIBITOR_ACTIVITY	GO:0042030
GOMF_NEUREXIN_FAMILY_PROTEIN_BINDING	GO:0042043
GOMF_HISTONE_METHYLTRANSFERASE_ACTIVITY	GO:0042054
GOMF_CHEMOATTRACTANT_ACTIVITY	GO:0042056
GOMF_RRNA_PRIMARY_TRANSCRIPT_BINDING	GO:0042134
GOMF_TELOMERIC_DNA_BINDING	GO:0042162
GOMF_NEUROTRANSMITTER_BINDING	GO:0042165
GOMF_ACETYLCHOLINE_BINDING	GO:0042166
GOMF_SH2_DOMAIN_BINDING	GO:0042169
GOMF_LYSOPHOSPHATIDIC_ACID_ACYLTRANSFERASE_ACTIVITY	GO:0042171
GOMF_PEPTIDE_BINDING	GO:0042277
GOMF_XYLOSYLTRANSFERASE_ACTIVITY	GO:0042285
GOMF_MHC_PROTEIN_BINDING	GO:0042287
GOMF_MHC_CLASS_I_PROTEIN_BINDING	GO:0042288
GOMF_MHC_CLASS_II_PROTEIN_BINDING	GO:0042289
GOMF_PHOSPHATE_ION_BINDING	GO:0042301
GOMF_CHEMOKINE_RECEPTOR_BINDING	GO:0042379
GOMF_SPHINGOSINE_1_PHOSPHATE_PHOSPHATASE_ACTIVITY	GO:0042392
GOMF_HISTONE_BINDING	GO:0042393
GOMF_ASPARTIC_ENDOPEPTIDASE_ACTIVITY_INTRAMEMBRANE_CLEAVING	GO:0042500
GOMF_HORMONE_BINDING	GO:0042562
GOMF_LIPID_PHOSPHATASE_ACTIVITY	GO:0042577
GOMF_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY	GO:0042578
GOMF_PEPTIDE_ANTIGEN_BINDING	GO:0042605
GOMF_T_CELL_RECEPTOR_BINDING	GO:0042608
GOMF_CD4_RECEPTOR_BINDING	GO:0042609
GOMF_CD8_RECEPTOR_BINDING	GO:0042610
GOMF_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0042625
GOMF_ATPASE_COUPLED_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0042626
GOMF_PH_DOMAIN_BINDING	GO:0042731
GOMF_HISTONE_H4K20_METHYLTRANSFERASE_ACTIVITY	GO:0042799
GOMF_HISTONE_H3K4_METHYLTRANSFERASE_ACTIVITY	GO:0042800
GOMF_PROTEIN_HOMODIMERIZATION_ACTIVITY	GO:0042803
GOMF_ACTININ_BINDING	GO:0042805
GOMF_FUCOSE_BINDING	GO:0042806
GOMF_NUCLEAR_VITAMIN_D_RECEPTOR_BINDING	GO:0042809
GOMF_WNT_RECEPTOR_ACTIVITY	GO:0042813
GOMF_HISTONE_DEACETYLASE_BINDING	GO:0042826
GOMF_PEPTIDOGLYCAN_BINDING	GO:0042834
GOMF_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0042887
GOMF_XENOBIOTIC_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO:0042910
GOMF_NEUROPEPTIDE_BINDING	GO:0042923
GOMF_NUCLEAR_RETINOIC_ACID_RECEPTOR_BINDING	GO:0042974
GOMF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_BINDING	GO:0042975
GOMF_ORNITHINE_DECARBOXYLASE_REGULATOR_ACTIVITY	GO:0042979
GOMF_ATP_DEPENDENT_PROTEIN_BINDING	GO:0043008
GOMF_ALPHA_TUBULIN_BINDING	GO:0043014
GOMF_GAMMA_TUBULIN_BINDING	GO:0043015
GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING	GO:0043021
GOMF_RIBOSOME_BINDING	GO:0043022
GOMF_RIBOSOMAL_LARGE_SUBUNIT_BINDING	GO:0043023
GOMF_RIBOSOMAL_SMALL_SUBUNIT_BINDING	GO:0043024
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO:0043027
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_REGULATOR_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO:0043028
GOMF_CHROMATIN_INSULATOR_SEQUENCE_BINDING	GO:0043035
GOMF_TUMOR_NECROSIS_FACTOR_BINDING	GO:0043120
GOMF_NEUROTROPHIN_BINDING	GO:0043121
GOMF_ERBB_3_CLASS_RECEPTOR_BINDING	GO:0043125
GOMF_UBIQUITIN_BINDING	GO:0043130
GOMF_3_5_DNA_HELICASE_ACTIVITY	GO:0043138
GOMF_5_3_DNA_HELICASE_ACTIVITY	GO:0043139
GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING	GO:0043175
GOMF_AMINE_BINDING	GO:0043176
GOMF_ORGANIC_ACID_BINDING	GO:0043177
GOMF_ALCOHOL_BINDING	GO:0043178
GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2_BINDING	GO:0043184
GOMF_SULFATE_BINDING	GO:0043199
GOMF_GLYCOSPHINGOLIPID_BINDING	GO:0043208
GOMF_LAMININ_BINDING	GO:0043236
GOMF_LAMININ_1_BINDING	GO:0043237
GOMF_ADP_PHOSPHATASE_ACTIVITY	GO:0043262
GOMF_CTPASE_ACTIVITY	GO:0043273
GOMF_PHOSPHOLIPASE_BINDING	GO:0043274
GOMF_GLUTATHIONE_BINDING	GO:0043295
GOMF_PHOSPHATIDYLINOSITOL_3_4_BISPHOSPHATE_BINDING	GO:0043325
GOMF_PROTEOGLYCAN_BINDING	GO:0043394
GOMF_HEPARAN_SULFATE_PROTEOGLYCAN_BINDING	GO:0043395
GOMF_PROTEIN_KINASE_B_BINDING	GO:0043422
GOMF_BHLH_TRANSCRIPTION_FACTOR_BINDING	GO:0043425
GOMF_MRF_BINDING	GO:0043426
GOMF_PROTEIN_MEMBRANE_ADAPTOR_ACTIVITY	GO:0043495
GOMF_KINETOCHORE_BINDING	GO:0043515
GOMF_LEUCINE_ZIPPER_DOMAIN_BINDING	GO:0043522
