Gene stable ID	Mouse gene stable ID	Mouse gene name	Mouse homology type	Gene name
ENSG00000256436	ENSMUSG00000053217	Tas2r136	ortholog_many2many	TAS2R31
ENSG00000176567	ENSMUSG00000082574	Or4x5-ps1	ortholog_one2one	OR4X1
ENSG00000226761	ENSMUSG00000059382	Tas2r120	ortholog_many2many	TAS2R46
ENSG00000226761	ENSMUSG00000053217	Tas2r136	ortholog_many2many	TAS2R46
ENSG00000255374	ENSMUSG00000059382	Tas2r120	ortholog_many2many	TAS2R43
ENSG00000255374	ENSMUSG00000053217	Tas2r136	ortholog_many2many	TAS2R43
ENSG00000256188	ENSMUSG00000059382	Tas2r120	ortholog_many2many	TAS2R30
ENSG00000256188	ENSMUSG00000053217	Tas2r136	ortholog_many2many	TAS2R30
ENSG00000149781	ENSMUSG00000024965	Fermt3	ortholog_one2one	FERMT3
ENSG00000256537	ENSMUSG00000072704	Smim10l1	ortholog_one2one	SMIM10L1
ENSG00000128626	ENSMUSG00000045948	Mrps12	ortholog_one2one	MRPS12
ENSG00000269190	ENSMUSG00000030598	Fbxo17	ortholog_one2one	FBXO17
ENSG00000212440	ENSMUSG00002076594	Gm56482	ortholog_one2many	SNORA75
ENSG00000178053	ENSMUSG00000048416	Mlf1	ortholog_one2one	MLF1
ENSG00000104824	ENSMUSG00000015165	Hnrnpl	ortholog_one2one	HNRNPL
ENSG00000196876	ENSMUSG00000023033	Scn8a	ortholog_one2one	SCN8A
ENSG00000161649	ENSMUSG00000017309	Cd300lg	ortholog_one2one	CD300LG
ENSG00000239704	ENSMUSG00000042200	Cdrt4	ortholog_one2one	CDRT4
ENSG00000085433	ENSMUSG00000040389	Wdr47	ortholog_one2one	WDR47
ENSG00000175106	ENSMUSG00000014177	Tvp23b	ortholog_one2many	TVP23C
ENSG00000167323	ENSMUSG00000030987	Stim1	ortholog_one2one	STIM1
ENSG00000129351	ENSMUSG00000032178	Ilf3	ortholog_one2one	ILF3
ENSG00000143811	ENSMUSG00000026520	Pycr2	ortholog_one2one	PYCR2
ENSG00000278023	ENSMUSG00000010362	Rdm1	ortholog_one2one	RDM1
ENSG00000168827	ENSMUSG00000027774	Gfm1	ortholog_one2one	GFM1
ENSG00000117090	ENSMUSG00000015316	Slamf1	ortholog_one2one	SLAMF1
ENSG00000284844	ENSMUSG00000078630	Tomt	ortholog_one2one	TOMT
ENSG00000183269	ENSMUSG00000096773	Or52e8b	ortholog_many2many	OR52E8
ENSG00000183269	ENSMUSG00000094531	Or52e8	ortholog_many2many	OR52E8
ENSG00000132274	ENSMUSG00000071089	Trim75	ortholog_one2one	TRIM22
ENSG00000078618	ENSMUSG00000053510	Nrdc	ortholog_one2one	NRDC
ENSG00000120645	ENSMUSG00000040797	Iqsec3	ortholog_one2one	IQSEC3
ENSG00000079257	ENSMUSG00000047557	Lxn	ortholog_one2one	LXN
ENSG00000111181	ENSMUSG00000030109	Slc6a12	ortholog_one2one	SLC6A12
ENSG00000072756	ENSMUSG00000013736	Trnt1	ortholog_one2one	TRNT1
ENSG00000087884	ENSMUSG00000035642	Aamdc	ortholog_one2one	AAMDC
ENSG00000275722	ENSMUSG00000020945	Lyzl6	ortholog_one2one	LYZL6
ENSG00000110651	ENSMUSG00000037706	Cd81	ortholog_one2one	CD81
ENSG00000131381	ENSMUSG00000014550	Rbsn	ortholog_one2one	RBSN
ENSG00000275718	ENSMUSG00000019122	Ccl9	ortholog_many2many	CCL15
ENSG00000275718	ENSMUSG00000018927	Ccl6	ortholog_many2many	CCL15
ENSG00000274736	ENSMUSG00000019122	Ccl9	ortholog_many2many	CCL23
ENSG00000274736	ENSMUSG00000018927	Ccl6	ortholog_many2many	CCL23
ENSG00000275385	ENSMUSG00000000982	Ccl3	ortholog_one2many	CCL18
ENSG00000010379	ENSMUSG00000030108	Slc6a13	ortholog_one2one	SLC6A13
ENSG00000277632	ENSMUSG00000000982	Ccl3	ortholog_one2many	CCL3
ENSG00000275302	ENSMUSG00000018930	Ccl4	ortholog_one2many	CCL4
ENSG00000166405	ENSMUSG00000048330	Ric3	ortholog_one2one	RIC3
ENSG00000163728	ENSMUSG00000027677	Ttc14	ortholog_one2one	TTC14
ENSG00000167604	ENSMUSG00000036931	Nfkbid	ortholog_one2one	NFKBID
ENSG00000073614	ENSMUSG00000030180	Kdm5a	ortholog_one2one	KDM5A
ENSG00000110057	ENSMUSG00000036908	Unc93b1	ortholog_one2one	UNC93B1
ENSG00000076928	ENSMUSG00000040940	Arhgef1	ortholog_one2one	ARHGEF1
ENSG00000276085	ENSMUSG00000000982	Ccl3	ortholog_one2many	CCL3L3
ENSG00000185104	ENSMUSG00000010517	Faf1	ortholog_one2one	FAF1
ENSG00000284862	ENSMUSG00000027676	Ccdc39	ortholog_one2one	CCDC39
ENSG00000137496	ENSMUSG00000070427	Il18bp	ortholog_one2one	IL18BP
ENSG00000120647	ENSMUSG00000030177	Ccdc77	ortholog_one2one	CCDC77
ENSG00000117523	ENSMUSG00000040225	Prrc2c	ortholog_one2one	PRRC2C
ENSG00000170004	ENSMUSG00000018474	Chd3	ortholog_one2one	CHD3
ENSG00000242811	ENSMUSG00000093191	Gm22876	ortholog_one2many	RN7SL229P
ENSG00000205981	ENSMUSG00000027679	Dnajc19	ortholog_one2one	DNAJC19
ENSG00000206932	ENSMUSG00000119024	Gm22822	ortholog_one2one	RNU6-4P
ENSG00000114416	ENSMUSG00000027680	Fxr1	ortholog_one2one	FXR1
ENSG00000289766	ENSMUSG00000119940	Gm56924	ortholog_one2one	
ENSG00000132746	ENSMUSG00000037263	Aldh3b3	ortholog_one2many	ALDH3B2
ENSG00000132746	ENSMUSG00000075296	Aldh3b2	ortholog_one2many	ALDH3B2
ENSG00000134532	ENSMUSG00000041540	Sox5	ortholog_one2one	SOX5
ENSG00000085552	ENSMUSG00000037995	Igsf9	ortholog_one2one	IGSF9
ENSG00000197674	ENSMUSG00000110008	Or51f23b	ortholog_one2one	OR51C1P
ENSG00000197309	ENSMUSG00000050853	Or10d3	ortholog_one2one	OR10D3
ENSG00000181958	ENSMUSG00000075090	Or4a15	ortholog_one2one	OR4A15
ENSG00000175513	ENSMUSG00000039330	Tsga10ip	ortholog_one2one	TSGA10IP
ENSG00000143374	ENSMUSG00000028107	Tars2	ortholog_one2one	TARS2
ENSG00000105204	ENSMUSG00000002409	Dyrk1b	ortholog_one2one	DYRK1B
ENSG00000181017	ENSMUSG00000073920	Or56b2	ortholog_one2many	OR56B2P
ENSG00000181017	ENSMUSG00000109806	Or56b2j	ortholog_one2many	OR56B2P
ENSG00000186886	ENSMUSG00000083855	Or5d45	ortholog_one2many	OR5D3P
ENSG00000186886	ENSMUSG00000075128	Or5d3	ortholog_one2many	OR5D3P
ENSG00000186886	ENSMUSG00000080713	Or5d44	ortholog_one2many	OR5D3P
ENSG00000169994	ENSMUSG00000024388	Myo7b	ortholog_one2one	MYO7B
ENSG00000196248	ENSMUSG00000049010	Or10s1	ortholog_one2one	OR10S1
ENSG00000283787	ENSMUSG00000043795	Prr33	ortholog_one2one	PRR33
ENSG00000189431	ENSMUSG00000098132	Rassf10	ortholog_one2one	RASSF10
ENSG00000165912	ENSMUSG00000027257	Pacsin3	ortholog_one2one	PACSIN3
ENSG00000220201	ENSMUSG00000079681	Zglp1	ortholog_one2one	ZGLP1
ENSG00000134574	ENSMUSG00000002109	Ddb2	ortholog_one2one	DDB2
ENSG00000090372	ENSMUSG00000030374	Strn4	ortholog_one2one	STRN4
ENSG00000183395	ENSMUSG00000035383	Pmch	ortholog_one2one	PMCH
ENSG00000182134	ENSMUSG00000041912	Tdrkh	ortholog_one2one	TDRKH
ENSG00000017427	ENSMUSG00000020053	Igf1	ortholog_one2one	IGF1
ENSG00000174279	ENSMUSG00000001815	Evx2	ortholog_one2one	EVX2
ENSG00000188010	ENSMUSG00000045257	Morn2	ortholog_one2one	MORN2
ENSG00000066405	ENSMUSG00000032473	Cldn18	ortholog_one2one	CLDN18
ENSG00000173567	ENSMUSG00000067642	Adgrf3	ortholog_one2one	ADGRF3
ENSG00000158163	ENSMUSG00000037784	Dzip1l	ortholog_one2one	DZIP1L
ENSG00000134575	ENSMUSG00000002103	Acp2	ortholog_one2one	ACP2
ENSG00000067715	ENSMUSG00000035864	Syt1	ortholog_one2one	SYT1
ENSG00000118017	ENSMUSG00000037953	A4gnt	ortholog_one2one	A4GNT
ENSG00000138231	ENSMUSG00000032469	Dbr1	ortholog_one2one	DBR1
ENSG00000242515	ENSMUSG00000090175	Ugt1a9	ortholog_many2many	UGT1A10
ENSG00000242515	ENSMUSG00000089675	Ugt1a8	ortholog_many2many	UGT1A10
ENSG00000242515	ENSMUSG00000090165	Ugt1a10	ortholog_many2many	UGT1A10
ENSG00000114098	ENSMUSG00000032468	Armc8	ortholog_one2one	ARMC8
ENSG00000115520	ENSMUSG00000025981	Coq10b	ortholog_one2one	COQ10B
ENSG00000163492	ENSMUSG00000044033	Ccdc141	ortholog_one2one	CCDC141
ENSG00000181027	ENSMUSG00000048920	Fkrp	ortholog_one2one	FKRP
ENSG00000182177	ENSMUSG00000067081	Asb18	ortholog_one2one	ASB18
ENSG00000072182	ENSMUSG00000033007	Asic4	ortholog_one2one	ASIC4
ENSG00000025434	ENSMUSG00000002108	Nr1h3	ortholog_one2one	NR1H3
ENSG00000138068	ENSMUSG00000038045	Sult6b1	ortholog_one2one	SULT6B1
ENSG00000134250	ENSMUSG00000027878	Notch2	ortholog_one2one	NOTCH2
ENSG00000119772	ENSMUSG00000020661	Dnmt3a	ortholog_one2one	DNMT3A
ENSG00000105281	ENSMUSG00000001918	Slc1a5	ortholog_one2one	SLC1A5
ENSG00000132849	ENSMUSG00000061859	Patj	ortholog_one2one	PATJ
ENSG00000042753	ENSMUSG00000008036	Ap2s1	ortholog_one2one	AP2S1
ENSG00000176915	ENSMUSG00000029501	Ankle2	ortholog_one2one	ANKLE2
ENSG00000104805	ENSMUSG00000030824	Nucb1	ortholog_one2one	NUCB1
ENSG00000247077	ENSMUSG00000029500	Pgam5	ortholog_one2one	PGAM5
ENSG00000149182	ENSMUSG00000027255	Arfgap2	ortholog_one2one	ARFGAP2
ENSG00000115648	ENSMUSG00000026303	Mlph	ortholog_one2one	MLPH
ENSG00000130254	ENSMUSG00000042625	Safb2	ortholog_one2one	SAFB2
ENSG00000181322	ENSMUSG00000046242	Nme9	ortholog_one2one	NME9
ENSG00000184922	ENSMUSG00000055805	Fmnl1	ortholog_one2one	FMNL1
ENSG00000175206	ENSMUSG00000041616	Nppa	ortholog_one2one	NPPA
ENSG00000223573	ENSMUSG00000110218	Tincr	ortholog_one2one	TINCR
ENSG00000170498	ENSMUSG00000115958	Gm28040	ortholog_one2many	KISS1
ENSG00000170498	ENSMUSG00000116158	Kiss1	ortholog_one2many	KISS1
ENSG00000086015	ENSMUSG00000003810	Mast2	ortholog_one2one	MAST2
ENSG00000071282	ENSMUSG00000057604	Lmcd1	ortholog_one2one	LMCD1
ENSG00000110395	ENSMUSG00000034342	Cbl	ortholog_one2one	CBL
ENSG00000139323	ENSMUSG00000019952	Poc1b	ortholog_one2one	POC1B
ENSG00000125046	ENSMUSG00000034387	Ssu2	ortholog_one2one	SSUH2
ENSG00000174231	ENSMUSG00000020850	Prpf8	ortholog_one2one	PRPF8
ENSG00000168003	ENSMUSG00000010095	Slc3a2	ortholog_one2one	SLC3A2
ENSG00000188039	ENSMUSG00000048148	Nwd1	ortholog_one2one	NWD1
ENSG00000222449	ENSMUSG00002076047	Gm55365	ortholog_one2many	RNU6-1140P
ENSG00000071677	ENSMUSG00000090550	Prlh	ortholog_one2one	PRLH
ENSG00000124839	ENSMUSG00000026304	Rab17	ortholog_one2one	RAB17
ENSG00000162409	ENSMUSG00000028518	Prkaa2	ortholog_one2one	PRKAA2
ENSG00000257594	ENSMUSG00000090035	Galnt4	ortholog_one2one	GALNT4
ENSG00000196189	ENSMUSG00000028064	Sema4a	ortholog_one2one	SEMA4A
ENSG00000070961	ENSMUSG00000019943	Atp2b1	ortholog_one2one	ATP2B1
ENSG00000150455	ENSMUSG00000032041	Tirap	ortholog_one2one	TIRAP
ENSG00000182533	ENSMUSG00000062694	Cav3	ortholog_one2one	CAV3
ENSG00000084764	ENSMUSG00000029166	Mapre3	ortholog_one2one	MAPRE3
ENSG00000180914	ENSMUSG00000049112	Oxtr	ortholog_one2one	OXTR
ENSG00000077097	ENSMUSG00000017485	Top2b	ortholog_one2one	TOP2B
ENSG00000110066	ENSMUSG00000045098	Kmt5b	ortholog_one2one	KMT5B
ENSG00000119777	ENSMUSG00000038828	Tmem214	ortholog_one2one	TMEM214
ENSG00000183207	ENSMUSG00000003868	Ruvbl2	ortholog_one2one	RUVBL2
ENSG00000121361	ENSMUSG00000030247	Kcnj8	ortholog_one2one	KCNJ8
ENSG00000221978	ENSMUSG00000029068	Ccnl2	ortholog_one2one	CCNL2
ENSG00000151746	ENSMUSG00000003452	Bicd1	ortholog_one2one	BICD1
ENSG00000222363	ENSMUSG00000084555	Gm25270	ortholog_one2one	RNU4-34P
ENSG00000142303	ENSMUSG00000024299	Adamts10	ortholog_one2one	ADAMTS10
ENSG00000018236	ENSMUSG00000055022	Cntn1	ortholog_one2one	CNTN1
ENSG00000181523	ENSMUSG00000005043	Sgsh	ortholog_one2one	SGSH
ENSG00000199077	ENSMUSG00000106336	Mir129b	ortholog_one2one	MIR129-2
ENSG00000149084	ENSMUSG00000027195	Hsd17b12	ortholog_one2one	HSD17B12
ENSG00000175707	ENSMUSG00000037600	Kdf1	ortholog_one2one	KDF1
ENSG00000084693	ENSMUSG00000029165	Agbl5	ortholog_one2one	AGBL5
ENSG00000134258	ENSMUSG00000051076	Vtcn1	ortholog_one2one	VTCN1
ENSG00000122482	ENSMUSG00000049606	Zfp644	ortholog_one2one	ZNF644
ENSG00000181045	ENSMUSG00000039908	Slc26a11	ortholog_one2one	SLC26A11
ENSG00000187479	ENSMUSG00000087006	Gm13889	ortholog_one2one	C11orf96
ENSG00000181786	ENSMUSG00000092519	Actl9	ortholog_one2one	ACTL9
ENSG00000104783	ENSMUSG00000054342	Kcnn4	ortholog_one2one	KCNN4
ENSG00000228474	ENSMUSG00000038803	Ost4	ortholog_one2one	OST4
ENSG00000162365	ENSMUSG00000028712	Cyp4a31	ortholog_many2many	CYP4A22
ENSG00000162365	ENSMUSG00000063929	Cyp4a32	ortholog_many2many	CYP4A22
ENSG00000162365	ENSMUSG00000066072	Cyp4a10	ortholog_many2many	CYP4A22
ENSG00000162365	ENSMUSG00000084346	Cyp4a30b	ortholog_many2many	CYP4A22
ENSG00000138080	ENSMUSG00000029163	Emilin1	ortholog_one2one	EMILIN1
ENSG00000110900	ENSMUSG00000030351	Tspan11	ortholog_one2one	TSPAN11
ENSG00000159871	ENSMUSG00000030484	Lypd5	ortholog_one2one	LYPD5
ENSG00000187961	ENSMUSG00002076083	Klhl17	ortholog_one2one	KLHL17
ENSG00000143994	ENSMUSG00000006638	Abhd1	ortholog_one2one	ABHD1
ENSG00000163462	ENSMUSG00000042766	Trim46	ortholog_one2one	TRIM46
ENSG00000013573	ENSMUSG00000035842	Ddx11	ortholog_one2one	DDX11
ENSG00000138073	ENSMUSG00000045302	Preb	ortholog_one2one	PREB
ENSG00000087095	ENSMUSG00000017376	Nlk	ortholog_one2one	NLK
ENSG00000173230	ENSMUSG00000034243	Golgb1	ortholog_one2one	GOLGB1
ENSG00000124459	ENSMUSG00000074282	Zfp94	ortholog_one2one	ZNF45
ENSG00000087191	ENSMUSG00000020708	Psmc5	ortholog_one2one	PSMC5
ENSG00000116604	ENSMUSG00000001419	Mef2d	ortholog_one2one	MEF2D
ENSG00000186143	ENSMUSG00000042888	Prr30	ortholog_one2one	PRR30
ENSG00000163792	ENSMUSG00000006642	Tcf23	ortholog_one2one	TCF23
ENSG00000138074	ENSMUSG00000006641	Slc5a6	ortholog_one2one	SLC5A6
ENSG00000197483	ENSMUSG00000074406	Zfp628	ortholog_one2one	ZNF628
ENSG00000223638	ENSMUSG00000035191	Rfpl4	ortholog_one2many	RFPL4A
ENSG00000185499	ENSMUSG00000042784	Muc1	ortholog_one2many	MUC1
ENSG00000197124	ENSMUSG00000055341	Zfp457	ortholog_many2many	ZNF682
ENSG00000197124	ENSMUSG00000098905	Zfp953	ortholog_many2many	ZNF682
ENSG00000197124	ENSMUSG00000057842	Zfp595	ortholog_many2many	ZNF682
ENSG00000197124	ENSMUSG00000048280	Zfp738	ortholog_many2many	ZNF682
ENSG00000084774	ENSMUSG00000013629	Cad	ortholog_one2one	CAD
ENSG00000163818	ENSMUSG00000025245	Lztfl1	ortholog_one2one	LZTFL1
ENSG00000173825	ENSMUSG00000044390	Tigd3	ortholog_one2one	TIGD3
ENSG00000204403	ENSMUSG00000025887	Casp12	ortholog_one2one	CASP12
ENSG00000261221	ENSMUSG00000074405	Zfp865	ortholog_one2one	ZNF865
ENSG00000167625	ENSMUSG00000046541	Zfp526	ortholog_one2one	ZNF526
ENSG00000148925	ENSMUSG00000038187	Btbd10	ortholog_one2one	BTBD10
ENSG00000177427	ENSMUSG00000018599	Mief2	ortholog_one2one	MIEF2
ENSG00000142453	ENSMUSG00000032185	Carm1	ortholog_one2one	CARM1
ENSG00000201635	ENSMUSG00000084644	Gm24379	ortholog_one2many	Y_RNA
ENSG00000157014	ENSMUSG00000056952	Tatdn2	ortholog_one2one	TATDN2
ENSG00000176994	ENSMUSG00000049323	Smcr8	ortholog_one2one	SMCR8
ENSG00000159314	ENSMUSG00000034255	Arhgap27	ortholog_one2one	ARHGAP27
ENSG00000152266	ENSMUSG00000059077	Pth	ortholog_one2one	PTH
ENSG00000289763	ENSMUSG00000121578		ortholog_one2one	
ENSG00000058262	ENSMUSG00000030082	Sec61a1	ortholog_one2one	SEC61A1
ENSG00000130164	ENSMUSG00000032193	Ldlr	ortholog_one2one	LDLR
ENSG00000212533	ENSMUSG00002076594	Gm56482	ortholog_one2many	SNORA75
ENSG00000197601	ENSMUSG00000030759	Far1	ortholog_one2one	FAR1
ENSG00000115194	ENSMUSG00000029151	Slc30a3	ortholog_one2one	SLC30A3
ENSG00000163793	ENSMUSG00000053856	Dnajc5g	ortholog_one2one	DNAJC5G
ENSG00000137747	ENSMUSG00000037129	Tmprss13	ortholog_one2one	TMPRSS13
ENSG00000138100	ENSMUSG00000062077	Trim54	ortholog_one2one	TRIM54
ENSG00000182310	ENSMUSG00000080316	Spaca6	ortholog_one2one	SPACA6
ENSG00000212432	ENSMUSG00002076594	Gm56482	ortholog_one2many	SNORA75
ENSG00000132155	ENSMUSG00000000441	Raf1	ortholog_one2one	RAF1
ENSG00000278845	ENSMUSG00000018882	Mrpl45	ortholog_one2one	MRPL45
ENSG00000163794	ENSMUSG00000038676	Ucn	ortholog_one2one	UCN
ENSG00000115204	ENSMUSG00000107283	Mpv17	ortholog_one2one	MPV17
ENSG00000277399	ENSMUSG00000070337	Gpr179	ortholog_one2one	GPR179
ENSG00000111796	ENSMUSG00000079299	Klrb1	ortholog_one2many	KLRB1
ENSG00000111796	ENSMUSG00000030325	Klrb1c	ortholog_one2many	KLRB1
ENSG00000111796	ENSMUSG00000079298	Klrb1b	ortholog_one2many	KLRB1
ENSG00000111796	ENSMUSG00000030154	Klrb1f	ortholog_one2many	KLRB1
ENSG00000111796	ENSMUSG00000030361	Klrb1a	ortholog_one2many	KLRB1
ENSG00000274211	ENSMUSG00000038485	Socs7	ortholog_one2one	SOCS7
ENSG00000133884	ENSMUSG00000024826	Dpf2	ortholog_one2one	DPF2
ENSG00000105048	ENSMUSG00000064179	Tnnt1	ortholog_one2one	TNNT1
ENSG00000135406	ENSMUSG00000023484	Prph	ortholog_one2one	PRPH
ENSG00000277363	ENSMUSG00000038453	Srcin1	ortholog_one2one	SRCIN1
ENSG00000123352	ENSMUSG00000051934	Spats2	ortholog_one2one	SPATS2
ENSG00000166439	ENSMUSG00000058761	Rnf169	ortholog_one2one	RNF169
ENSG00000118363	ENSMUSG00000035227	Spcs2	ortholog_one2one	SPCS2
ENSG00000169432	ENSMUSG00000075316	Scn9a	ortholog_one2one	SCN9A
ENSG00000200152	ENSMUSG00000092912	Gm24086	ortholog_one2many	RNU6-216P
ENSG00000162139	ENSMUSG00000035239	Neu3	ortholog_one2one	NEU3
ENSG00000170903	ENSMUSG00000041124	Msantd4	ortholog_one2one	MSANTD4
ENSG00000111450	ENSMUSG00000029428	Stx2	ortholog_one2one	STX2
ENSG00000182359	ENSMUSG00000025893	Kbtbd3	ortholog_one2one	KBTBD3
ENSG00000033627	ENSMUSG00000019302	Atp6v0a1	ortholog_one2one	ATP6V0A1
ENSG00000149313	ENSMUSG00000025894	Aasdhppt	ortholog_one2one	AASDHPPT
ENSG00000205531	ENSMUSG00000059119	Nap1l4	ortholog_one2one	NAP1L4
ENSG00000116329	ENSMUSG00000050511	Oprd1	ortholog_one2one	OPRD1
ENSG00000089163	ENSMUSG00000029524	Sirt4	ortholog_one2one	SIRT4
ENSG00000154451	ENSMUSG00000105504	Gbp5	ortholog_one2one	GBP5
ENSG00000170890	ENSMUSG00000029522	Pla2g1b	ortholog_one2one	PLA2G1B
ENSG00000138085	ENSMUSG00000013622	Atraid	ortholog_one2one	ATRAID
ENSG00000129991	ENSMUSG00000035458	Tnni3	ortholog_one2one	TNNI3
ENSG00000135097	ENSMUSG00000054256	Msi1	ortholog_one2one	MSI1
ENSG00000011007	ENSMUSG00000028668	Eloa	ortholog_one2one	ELOA
ENSG00000117305	ENSMUSG00000028672	Hmgcl	ortholog_one2one	HMGCL
ENSG00000155755	ENSMUSG00000038079	Tmem237	ortholog_one2one	TMEM237
ENSG00000111786	ENSMUSG00000029538	Srsf9	ortholog_one2one	SRSF9
ENSG00000167646	ENSMUSG00000055809	Dnaaf3	ortholog_one2one	DNAAF3
ENSG00000179163	ENSMUSG00000028673	Fuca1	ortholog_one2one	FUCA1
ENSG00000121764	ENSMUSG00000028778	Hcrtr1	ortholog_one2one	HCRTR1
ENSG00000111432	ENSMUSG00000081683	Fzd10	ortholog_one2one	FZD10
ENSG00000084636	ENSMUSG00000040690	Col16a1	ortholog_one2one	COL16A1
ENSG00000198056	ENSMUSG00000025395	Prim1	ortholog_one2one	PRIM1
ENSG00000177917	ENSMUSG00000026960	Arl6ip6	ortholog_one2one	ARL6IP6
ENSG00000129990	ENSMUSG00000004961	Syt5	ortholog_one2one	SYT5
ENSG00000139154	ENSMUSG00000030232	Aebp2	ortholog_one2one	AEBP2
ENSG00000154146	ENSMUSG00000053310	Nrgn	ortholog_one2one	NRGN
ENSG00000019102	ENSMUSG00000001943	Vsig2	ortholog_one2one	VSIG2
ENSG00000175093	ENSMUSG00000046997	Spsb4	ortholog_one2one	SPSB4
ENSG00000080031	ENSMUSG00000035429	Ptprh	ortholog_one2one	PTPRH
ENSG00000149564	ENSMUSG00000001946	Esam	ortholog_one2one	ESAM
ENSG00000135940	ENSMUSG00000079941	Cox5b-ps	ortholog_one2many	COX5B
ENSG00000135940	ENSMUSG00000061518	Cox5b	ortholog_one2many	COX5B
ENSG00000121542	ENSMUSG00000034473	Sec22a	ortholog_one2one	SEC22A
ENSG00000115073	ENSMUSG00000037351	Actr1b	ortholog_one2one	ACTR1B
ENSG00000120458	ENSMUSG00000042138	Msantd2	ortholog_one2one	MSANTD2
ENSG00000052126	ENSMUSG00000030231	Plekha5	ortholog_one2one	PLEKHA5
ENSG00000173175	ENSMUSG00000022840	Adcy5	ortholog_one2one	ADCY5
ENSG00000228486	ENSMUSG00000102416	4933424G06Rik	ortholog_one2one	C2orf92
ENSG00000180089	ENSMUSG00000045282	Tmem86b	ortholog_one2one	TMEM86B
ENSG00000154134	ENSMUSG00000032128	Robo3	ortholog_one2one	ROBO3
ENSG00000118046	ENSMUSG00000003068	Stk11	ortholog_one2one	STK11
ENSG00000143149	ENSMUSG00000026687	Aldh9a1	ortholog_many2many	ALDH9A1
ENSG00000104953	ENSMUSG00000034758	Tle6	ortholog_one2one	TLE6
ENSG00000177535	ENSMUSG00000059610	Or2b11	ortholog_one2one	OR2B11
ENSG00000188340	ENSMUSG00000050134	Or6n2	ortholog_one2one	OR6N2
ENSG00000203852	ENSMUSG00000099583	H3c4	ortholog_one2one	H3C15
ENSG00000203814	ENSMUSG00000105827	H2bc18	ortholog_one2one	H2BC18
ENSG00000270276	ENSMUSG00000091405	H4c14	ortholog_one2one	H4C15
ENSG00000288859	ENSMUSG00000063954	H2ac19	ortholog_one2many	H2AC19
ENSG00000143164	ENSMUSG00000026571	Dcaf6	ortholog_one2one	DCAF6
ENSG00000179796	ENSMUSG00000045201	Lrrc3b	ortholog_one2one	LRRC3B
ENSG00000134533	ENSMUSG00000030222	Rerg	ortholog_one2one	RERG
ENSG00000176040	ENSMUSG00000033177	Tmprss7	ortholog_one2one	TMPRSS7
ENSG00000139289	ENSMUSG00000020205	Phlda1	ortholog_one2one	PHLDA1
ENSG00000177981	ENSMUSG00000048175	Asb8	ortholog_one2one	ASB8
ENSG00000169554	ENSMUSG00000026872	Zeb2	ortholog_one2one	ZEB2
ENSG00000154133	ENSMUSG00000032125	Robo4	ortholog_one2one	ROBO4
ENSG00000090539	ENSMUSG00000006958	Chrd	ortholog_one2one	CHRD
ENSG00000177875	ENSMUSG00000029875	Ccdc184	ortholog_one2one	CCDC184
ENSG00000167528	ENSMUSG00000022987	Zfp641	ortholog_one2one	ZNF641
ENSG00000149548	ENSMUSG00000034303	Ccdc15	ortholog_one2one	CCDC15
ENSG00000288825	ENSMUSG00000063954	H2ac19	ortholog_one2many	H2AC18
ENSG00000161091	ENSMUSG00000034854	Mfsd12	ortholog_one2one	MFSD12
ENSG00000165478	ENSMUSG00000046240	Hepacam	ortholog_one2one	HEPACAM
ENSG00000122435	ENSMUSG00000033439	Trmt13	ortholog_one2one	TRMT13
ENSG00000135424	ENSMUSG00000025348	Itga7	ortholog_one2one	ITGA7
ENSG00000203811	ENSMUSG00000069267	H3c2	ortholog_one2many	H3C14
ENSG00000203811	ENSMUSG00000069273	H3c6	ortholog_one2many	H3C14
ENSG00000175143	ENSMUSG00000072707	Or2t1	ortholog_one2one	OR2T1
ENSG00000120341	ENSMUSG00000026589	Sec16b	ortholog_one2one	SEC16B
ENSG00000166181	ENSMUSG00000027193	Api5	ortholog_one2one	API5
ENSG00000174837	ENSMUSG00000004730	Adgre1	ortholog_one2one	ADGRE1
ENSG00000199594	ENSMUSG00000119633	Gm25851	ortholog_one2many	RNU6-1301P
ENSG00000142224	ENSMUSG00000016524	Il19	ortholog_one2one	IL19
ENSG00000182568	ENSMUSG00000023927	Satb1	ortholog_one2one	SATB1
ENSG00000187144	ENSMUSG00000045004	Spata21	ortholog_one2one	SPATA21
ENSG00000006042	ENSMUSG00000035413	Tmem98	ortholog_one2one	TMEM98
ENSG00000252355	ENSMUSG00002075727	Gm54777	ortholog_one2one	RN7SKP287
ENSG00000052841	ENSMUSG00000027194	Ttc17	ortholog_one2one	TTC17
ENSG00000117114	ENSMUSG00000028184	Adgrl2	ortholog_one2one	ADGRL2
ENSG00000276568	ENSMUSG00002076252	Gm56405	ortholog_many2many	Metazoa_SRP
ENSG00000276568	ENSMUSG00002076051	Gm56028	ortholog_many2many	Metazoa_SRP
ENSG00000276568	ENSMUSG00002076384	Gm54720	ortholog_many2many	Metazoa_SRP
ENSG00000276568	ENSMUSG00000093345	Gm27956	ortholog_many2many	Metazoa_SRP
ENSG00000276568	ENSMUSG00002075925	Gm56145	ortholog_many2many	Metazoa_SRP
ENSG00000276568	ENSMUSG00002075175	Gm55425	ortholog_many2many	Metazoa_SRP
ENSG00000276568	ENSMUSG00002076025	Gm56242	ortholog_many2many	Metazoa_SRP
