Gene stable ID	UniProtKB/Swiss-Prot ID	Gene name
ENSMUSG00000086158	V9GXK1	Pierce2
ENSMUSG00000032565		Nudt16
ENSMUSG00000032565	Q6P3D0	Nudt16
ENSMUSG00000019082	Q9D6M3	Slc25a22
ENSMUSG00000041351		Rap1gap
ENSMUSG00000039536		Stau1
ENSMUSG00000053716	Q91Z46	Dusp7
ENSMUSG00000053716		Dusp7
ENSMUSG00000019082		Slc25a22
ENSMUSG00000018287	Q7TNE3	Spag7
ENSMUSG00000048758	P47915	Rpl29
ENSMUSG00000018287		Spag7
ENSMUSG00000039536	Q9Z108	Stau1
ENSMUSG00000024170	Q9DC40	Telo2
ENSMUSG00000048758		Rpl29
ENSMUSG00000025855	P12849	Prkar1b
ENSMUSG00000044172		Ptx4
ENSMUSG00000025855		Prkar1b
ENSMUSG00000040613	P51908	Apobec1
ENSMUSG00000040613		Apobec1
ENSMUSG00000020623	P70236	Map2k6
ENSMUSG00000030117	Q07104	Gdf3
ENSMUSG00000041351	A2ALS5	Rap1gap
ENSMUSG00000020623		Map2k6
ENSMUSG00000015094	Q64322	Npdc1
ENSMUSG00000046323	Q8QZY3	Dppa3
ENSMUSG00000046323		Dppa3
ENSMUSG00000030114	O88713	Klrg1
ENSMUSG00000015094		Npdc1
ENSMUSG00000025857	B9EJR8	Dnaaf5
ENSMUSG00000025507		Pidd1
ENSMUSG00000025857		Dnaaf5
ENSMUSG00000023262		Acy1
ENSMUSG00000007458	P24668	M6pr
ENSMUSG00000036587	Q11131	Fut7
ENSMUSG00000036587		Fut7
ENSMUSG00000025507	Q9ERV7	Pidd1
ENSMUSG00000041396	Q9CZ09	Mettl18
ENSMUSG00000057530	Q4PZA2	Ece1
ENSMUSG00000057530		Ece1
ENSMUSG00000042073		Abhd14b
ENSMUSG00000020541	Q923U0	Tom1l1
ENSMUSG00000036636		Clcn7
ENSMUSG00000025508	P99027	Rplp2
ENSMUSG00000036636	O70496	Clcn7
ENSMUSG00000026582	Q00690	Sele
ENSMUSG00000020541		Tom1l1
ENSMUSG00000051497	Q9Z307	Kcnj16
ENSMUSG00000051497		Kcnj16
ENSMUSG00000028766	P09242	Alpl
ENSMUSG00000026581		Sell
ENSMUSG00000017999	Q921N6	Ddx27
ENSMUSG00000028766		Alpl
ENSMUSG00000017999		Ddx27
ENSMUSG00000041695	P35561	Kcnj2
ENSMUSG00000026581	P18337	Sell
ENSMUSG00000121582		
ENSMUSG00000046755	Q8C0N1	Kif2b
ENSMUSG00000059562		Ccdc154
ENSMUSG00000026796	Q8R1F1	Niban2
ENSMUSG00000000567	Q04887	Sox9
ENSMUSG00000026796		Niban2
ENSMUSG00000026580	Q01102	Selp
ENSMUSG00000023495		Pcbp4
ENSMUSG00000059562	Q6RUT8	Ccdc154
ENSMUSG00000026580		Selp
ENSMUSG00000114245	A0A286YDK6	Percc1
ENSMUSG00000067722	Q6RUT7	Uqcc4
ENSMUSG00000056158		Car10
ENSMUSG00000041559	P50608	Fmod
ENSMUSG00000025509	Q8BJ56	Pnpla2
ENSMUSG00000041559		Fmod
ENSMUSG00000040669	Q64028	Phc1
ENSMUSG00000040669		Phc1
ENSMUSG00000056158	P61215	Car10
ENSMUSG00000015127	Q5FWH2	Unkl
ENSMUSG00000025509		Pnpla2
ENSMUSG00000015127		Unkl
ENSMUSG00000039501	Q8R151	Znfx1
ENSMUSG00000026450	Q9D7Q1	Chit1
ENSMUSG00000039501		Znfx1
ENSMUSG00000041058	Q8BZZ3	Wwp1
ENSMUSG00000035521		Gnptg
ENSMUSG00000040649	Q80WS1	Rimklb
ENSMUSG00000048200	Q80ZJ8	Cracr2b
ENSMUSG00000048200		Cracr2b
ENSMUSG00000040649		Rimklb
ENSMUSG00000028550	Q811C2	Atg4c
ENSMUSG00000064246	Q61362	Chi3l1
ENSMUSG00000030116		Mfap5
ENSMUSG00000064246		Chi3l1
ENSMUSG00000055210	O35392	Foxd2
ENSMUSG00000041654	Q8BWY7	Slc39a11
ENSMUSG00000091735	Q80UC6	Gpr62
ENSMUSG00000041654		Slc39a11
ENSMUSG00000044518	Q9QY14	Foxe3
ENSMUSG00000047904	P30875	Sstr2
ENSMUSG00000025510	O35566	Cd151
ENSMUSG00000042451	P70402	Mybph
ENSMUSG00000025510		Cd151
ENSMUSG00000030116	Q9QZJ6	Mfap5
ENSMUSG00000051251	Q02576	Nhlh1
ENSMUSG00000028719		Cmpk1
ENSMUSG00000038489	P62876	Polr2l
ENSMUSG00000040627	Q9WVE0	Aicda
ENSMUSG00000040627		Aicda
ENSMUSG00000030284	Q91XD7	Creld1
ENSMUSG00000030284		Creld1
ENSMUSG00000003458	P57716	Ncstn
ENSMUSG00000025511	Q9DCK3	Tspan4
ENSMUSG00000025511		Tspan4
ENSMUSG00000003458		Ncstn
ENSMUSG00000029885	Q7TT41	Moxd2
ENSMUSG00000076461		Trbv1
ENSMUSG00000023249	Q3ULW8	Parp3
ENSMUSG00000051936	Q8BW11	Prss58
ENSMUSG00000029883		Prss59
ENSMUSG00000018661	Q9Z160	Cog1
ENSMUSG00000023249		Parp3
ENSMUSG00000018661		Cog1
ENSMUSG00000041629		Fam104a
ENSMUSG00000094808		1810009J06Rik
ENSMUSG00000027318	Q923W9	Adam33
ENSMUSG00000096525		Gm2663
ENSMUSG00000041623	Q6PIX9	D11Wsu47e
ENSMUSG00000041623		D11Wsu47e
ENSMUSG00000027318		Adam33
ENSMUSG00000028718		Stil
ENSMUSG00000041506	Q91WM3	Rrp9
ENSMUSG00000029882		Prss3b
ENSMUSG00000076462		Trbv2
ENSMUSG00000041506		Rrp9
ENSMUSG00000026553	Q8CIE6	Copa
ENSMUSG00000076463		Trbv3
ENSMUSG00000066383	Q9D9K8	Iqcf1
ENSMUSG00000024112		Cacna1h
ENSMUSG00000018727		Cpsf4l
ENSMUSG00000066383		Iqcf1
ENSMUSG00000107486		Trbv4
ENSMUSG00000026553		Copa
ENSMUSG00000076465		Trbv5
ENSMUSG00000118396		4930517N10Rik
ENSMUSG00000028717	P22091	Tal1
ENSMUSG00000118396	Q9D498	4930517N10Rik
ENSMUSG00000028717		Tal1
ENSMUSG00000095574		Trbv12-1
ENSMUSG00000066382	Q9DAL7	Iqcf5
ENSMUSG00000076467		Trbv13-1
ENSMUSG00000094525		Trbv12-2
ENSMUSG00000076469		Trbv13-2
ENSMUSG00000041009		Iqcf4
ENSMUSG00000091129		Iqcf6
ENSMUSG00000041598	Q9JM96	Cdc42ep4
ENSMUSG00000076470		Trbv13-3
ENSMUSG00000024175		Tekt4
ENSMUSG00000076471		Trbv14
ENSMUSG00000076472		Trbv15
ENSMUSG00000041598		Cdc42ep4
ENSMUSG00000023192		Grm2
ENSMUSG00000076473		Trbv16
ENSMUSG00000076474		Trbv17
ENSMUSG00000024175	Q149S1	Tekt4
ENSMUSG00000028967	Q99JZ7	Errfi1
ENSMUSG00000036817	Q9D666	Sun1
ENSMUSG00000076475		Trbv19
ENSMUSG00000023192	Q14BI2	Grm2
ENSMUSG00000076476		Trbv20
ENSMUSG00000050824		Sstr5
ENSMUSG00000076477		Trbv21
ENSMUSG00000050824	O08858	Sstr5
ENSMUSG00000076478		Trbv23
ENSMUSG00000036817		Sun1
ENSMUSG00000025512	Q922Q9	Chid1
ENSMUSG00000076479		Trbv26
ENSMUSG00000025512		Chid1
ENSMUSG00000003464	Q8VCI5	Pex19
ENSMUSG00000076480		Trbv29
ENSMUSG00000076481		Trbv30
ENSMUSG00000054106	Q9R0T7	Try4
ENSMUSG00000042210		Abhd14a
ENSMUSG00000036938	Q9QUK9	Try5
ENSMUSG00000036938		Try5
ENSMUSG00000071521		Try10
ENSMUSG00000071519		Prss3
ENSMUSG00001074846		Iqcf3
ENSMUSG00000028964	Q99LX0	Park7
ENSMUSG00000058119		Gm5771
ENSMUSG00000015126		Tsr3
ENSMUSG00000028964		Park7
ENSMUSG00001074846	Q9D498	Iqcf3
ENSMUSG00000002957	P17427	Ap2a2
ENSMUSG00000015126	Q5HZH2	Tsr3
ENSMUSG00000025858	Q9D1H7	Get4
ENSMUSG00000026944		Abca2
ENSMUSG00000002957		Ap2a2
ENSMUSG00000025858		Get4
ENSMUSG00000040712		Camta2
ENSMUSG00000096316		Faiml
ENSMUSG00000026554	Q8N7N5	Dcaf8
ENSMUSG00000071517		Gm10334
ENSMUSG00000118661		Muc6
ENSMUSG00000051515		Fam181b
ENSMUSG00000047507		Baiap3
ENSMUSG00000050556	Q03717	Kcnb1
ENSMUSG00000036402	Q9DAS9	Gng12
ENSMUSG00000047507	Q80TT2	Baiap3
ENSMUSG00000056267		Cep70
ENSMUSG00000047617	Q8K0Y7	Paxx
ENSMUSG00000056413		Adap1
ENSMUSG00000026554		Dcaf8
ENSMUSG00000036402		Gng12
ENSMUSG00000047617		Paxx
ENSMUSG00000045438	Q8K0C8	Cox19
ENSMUSG00000045438		Cox19
ENSMUSG00000013698	Q62048	Pea15a
ENSMUSG00000036390	P48316	Gadd45a
ENSMUSG00000013698		Pea15a
ENSMUSG00000036390		Gadd45a
ENSMUSG00000029541		Cyp2w1
ENSMUSG00000028965		Tnfrsf9
ENSMUSG00000029541	E9Q816	Cyp2w1
ENSMUSG00000002068	Q61457	Ccne1
ENSMUSG00000002068		Ccne1
ENSMUSG00000053553	Q9CXL3	3110082I17Rik
ENSMUSG00000053553		3110082I17Rik
ENSMUSG00000028965	P20334	Tnfrsf9
ENSMUSG00000056267	Q6IQY5	Cep70
ENSMUSG00000007122	O09165	Casq1
ENSMUSG00000044197		Gpr146
ENSMUSG00000007122		Casq1
ENSMUSG00000044197	Q99LE2	Gpr146
ENSMUSG00000028963	Q9QZQ3	Uts2
ENSMUSG00000044092		C130050O18Rik
ENSMUSG00000054676	Q8WUR0	1600014C10Rik
ENSMUSG00000054676		1600014C10Rik
ENSMUSG00000053647	Q8BMP4	Gper1
ENSMUSG00000074170	Q3TB82	Plekhf1
ENSMUSG00000028957	O70361	Per3
ENSMUSG00000027322		Siglec1
ENSMUSG00000053581	Q9JII7	Zfand2a
ENSMUSG00000037681	Q5DTI8	Esyt3
ENSMUSG00000030423	Q9CR08	Pop4
ENSMUSG00000053581		Zfand2a
ENSMUSG00000026556	Q91ZD4	Vangl2
ENSMUSG00000028957		Per3
ENSMUSG00000026556		Vangl2
ENSMUSG00000030423		Pop4
ENSMUSG00000037681		Esyt3
ENSMUSG00000029546	O08934	Uncx
ENSMUSG00000028955	P63024	Vamp3
ENSMUSG00000029546		Uncx
ENSMUSG00000070815		Vmn1r87
ENSMUSG00000048988	Q8C8T7	Elfn1
ENSMUSG00000039740	Q9DBE8	Alg2
ENSMUSG00000039740		Alg2
ENSMUSG00000117853		Vmn1r88
ENSMUSG00000053317	Q9CQS8	Sec61b
ENSMUSG00000053317		Sec61b
ENSMUSG00000032470	O08989	Mras
ENSMUSG00000121585		Gm38423
ENSMUSG00000095629		Vmn1r89
ENSMUSG00000094116		Gm11237
ENSMUSG00000096700		Gm11236
ENSMUSG00000032470		Mras
ENSMUSG00000095935		Gm11238
ENSMUSG00000046242	A0A1L1SUL6	Nme9
ENSMUSG00000095048		Gm11239
ENSMUSG00000095341		Gm428
ENSMUSG00000036371	Q9CY58	Serbp1
ENSMUSG00000036371		Serbp1
ENSMUSG00000026792	Q80ZI6	Lrsam1
ENSMUSG00000026792		Lrsam1
ENSMUSG00000029554	Q9WTX8	Mad1l1
ENSMUSG00000038900	P35979	Rpl12
ENSMUSG00000018341		Il12rb2
ENSMUSG00000038900		Rpl12
ENSMUSG00000018341	P97378	Il12rb2
ENSMUSG00000079543		Igkv13-85
ENSMUSG00000032468		Armc8
ENSMUSG00000076538		Igkv13-84
ENSMUSG00000032468	Q9DBR3	Armc8
ENSMUSG00000043003	Q5RI75	Rasef
ENSMUSG00000076539		Igkv4-81
ENSMUSG00000040712	Q80Y50	Camta2
ENSMUSG00000043003		Rasef
ENSMUSG00000036639		Nudt1
ENSMUSG00000015093	Q9D7P7	Clic3
ENSMUSG00000076540		Igkv4-80
ENSMUSG00000015093		Clic3
ENSMUSG00000036639	P53368	Nudt1
ENSMUSG00000076541		Igkv4-79
ENSMUSG00000066137		Gm11487
ENSMUSG00000094315		Igkv4-78
ENSMUSG00000015120	P63280	Ube2i
ENSMUSG00000038630		Zkscan16
ENSMUSG00000015120		Ube2i
ENSMUSG00000029557	Q9CPY0	Mrm2
ENSMUSG00000033847	Q64GA5	Pla2g4c
ENSMUSG00000076543		Igkv4-74
ENSMUSG00000032469	Q923B1	Dbr1
ENSMUSG00000032469		Dbr1
ENSMUSG00000076545		Igkv4-72
ENSMUSG00000073028		Igkv4-71
ENSMUSG00000029560		Snx8
ENSMUSG00000076547		Igkv4-70
ENSMUSG00000028378	Q91YR9	Ptgr1
ENSMUSG00000076550		Igkv4-63
ENSMUSG00000070972		Dnajc25
ENSMUSG00000094262		Igkv4-62
ENSMUSG00000076552		Igkv4-61
ENSMUSG00000026791	Q9JIF3	Slc2a8
ENSMUSG00000070972	A2ALW5	Dnajc25
ENSMUSG00000094006		Igkv4-59
ENSMUSG00000026791		Slc2a8
ENSMUSG00000008429	Q9JJC9	Herpud2
ENSMUSG00000005649	Q9JLK3	Cabp5
ENSMUSG00000005649		Cabp5
ENSMUSG00000095633		Igkv4-58
ENSMUSG00000056399		Prss34
ENSMUSG00000024171		Prss28
ENSMUSG00000062751		Prss1
ENSMUSG00000074378	Q3UW26	Bsph1
ENSMUSG00000074378		Bsph1
ENSMUSG00000034039		Prss29
ENSMUSG00000038607	Q9CXP8	Gng10
ENSMUSG00000045699		Gm21411
ENSMUSG00000024173		Tpsab1
ENSMUSG00000057163	P07146	Prss2
ENSMUSG00000095668		Trbd1
ENSMUSG00000086147		Zfp989
ENSMUSG00000029560	Q8CFD4	Snx8
ENSMUSG00000076483		Trbj1-1
ENSMUSG00000076484		Trbj1-2
ENSMUSG00000041592	Q6V4S5	Sdk2
ENSMUSG00000025475	Q8C4G9	Adgra1
ENSMUSG00000067919		Rex2
ENSMUSG00000001833		Septin7
ENSMUSG00000076485		Trbj1-3
ENSMUSG00000076486		Trbj1-4
ENSMUSG00000033825		Tpsb2
ENSMUSG00000076487		Trbj1-5
ENSMUSG00000047751	Q6J1H4	Utf1
ENSMUSG00000041592		Sdk2
ENSMUSG00000076488		Trbj1-6
ENSMUSG00000067916		Zfp991
ENSMUSG00000076489		Trbj1-7
ENSMUSG00000076490		Trbc1
ENSMUSG00000094569		Trbd2
ENSMUSG00000076492		Trbj2-1
ENSMUSG00000033200		Tpsg1
ENSMUSG00000076493		Trbj2-2
ENSMUSG00000073795		Spef1l
ENSMUSG00000076494		Trbj2-3
ENSMUSG00000076495		Trbj2-4
ENSMUSG00000041794		Myrip
ENSMUSG00000076496		Trbj2-5
ENSMUSG00000056076	Q8JZQ9	Eif3b
ENSMUSG00000056076		Eif3b
ENSMUSG00000076497		Trbj2-7
ENSMUSG00000106350		Kif19b
ENSMUSG00000076498		Trbc2
ENSMUSG00000057322	Q9JJI8	Rpl38
ENSMUSG00000036599	Q99LL3	Chst12
ENSMUSG00000036599		Chst12
ENSMUSG00000041794	Q8K3I4	Myrip
ENSMUSG00000029063	P58058	Nadk
ENSMUSG00000036586	Q9D1U0	Grifin
ENSMUSG00000029063		Nadk
ENSMUSG00000029570	O09010	Lfng
ENSMUSG00000041608	Q8BFW6	Entpd3
ENSMUSG00000029869	O08644	Ephb6
ENSMUSG00000029869		Ephb6
ENSMUSG00000025794	Q9CR57	Rpl14
ENSMUSG00000025794		Rpl14
ENSMUSG00000042202	Q8C811	Slc35e2
ENSMUSG00000029868	Q91WD2	Trpv6
ENSMUSG00000036565	Q6P5F7	Ttyh3
ENSMUSG00000006941		Eif1b
ENSMUSG00000057054	Q6PKN7	Inca1
ENSMUSG00000097993		Ptprv
ENSMUSG00000036565		Ttyh3
ENSMUSG00000006941	Q9CXU9	Eif1b
ENSMUSG00000121572		
ENSMUSG00000036867	O35182	Smad6
ENSMUSG00000036899	P69744	Trpv5
ENSMUSG00000036899		Trpv5
ENSMUSG00000036867		Smad6
ENSMUSG00000029867	Q9D9P8	Llcfc1
ENSMUSG00000034714	Q3TH73	Ttyh2
ENSMUSG00000031506	Q8BUM3	Ptpn7
ENSMUSG00000029866	Q9EQF2	Kel
ENSMUSG00000029866		Kel
ENSMUSG00000045479		Or9a2
ENSMUSG00000032401	Q8K1F9	Lctl
ENSMUSG00000026426	Q8VEH3	Arl8a
ENSMUSG00000032401		Lctl
ENSMUSG00000026426		Arl8a
ENSMUSG00000025473		Adam8
ENSMUSG00000026424	Q99JG2	Gpr37l1
ENSMUSG00000025473	Q05910	Adam8
ENSMUSG00000029062	P24788	Cdk11b
ENSMUSG00000029062		Cdk11b
ENSMUSG00000026062	Q3ZAS0	Slc9a2
ENSMUSG00000026062		Slc9a2
ENSMUSG00000027168	P63015	Pax6
ENSMUSG00000030177	Q9CZH8	Ccdc77
ENSMUSG00000036555	Q6PCQ0	Iqce
ENSMUSG00000029061	O88676	Mmp23
ENSMUSG00000030177		Ccdc77
ENSMUSG00000092572		Serpinb10
ENSMUSG00000025474		Tubgcp2
ENSMUSG00000027168		Pax6
ENSMUSG00000036555		Iqce
ENSMUSG00000026303		Mlph
ENSMUSG00000032400	Q8R060	Zwilch
ENSMUSG00000032400		Zwilch
ENSMUSG00000090550		Prlh
ENSMUSG00000026304	P35292	Rab17
ENSMUSG00000025474	Q921G8	Tubgcp2
ENSMUSG00000026304		Rab17
ENSMUSG00000020821		Kif1c
ENSMUSG00000025470		Zfp511
ENSMUSG00000025470	Q6P0X2	Zfp511
ENSMUSG00000025469		Msx3
ENSMUSG00000025469	P70354	Msx3
ENSMUSG00000048874		Phf3
ENSMUSG00000025468	Q9DCA7	Caly
ENSMUSG00000030180		Kdm5a
ENSMUSG00000029060	Q8R516	Mib2
ENSMUSG00000029060		Mib2
ENSMUSG00000032399	Q9D8E6	Rpl4
ENSMUSG00000025467	Q80XD8	Prap1
ENSMUSG00000074738	A2A9Q0	Fndc10
ENSMUSG00000030180	Q3UXZ9	Kdm5a
ENSMUSG00000026064	Q63739	Ptp4a1
ENSMUSG00000032398	Q8R2K7	Snapc5
ENSMUSG00000029038	Q9CY97	Ssu72
ENSMUSG00000020821	O35071	Kif1c
ENSMUSG00000000148	Q8C3R1	Brat1
ENSMUSG00000117310		Ptp4a1
ENSMUSG00000117310	Q63739	Ptp4a1
ENSMUSG00000000148		Brat1
ENSMUSG00000015090	O09114	Ptgds
ENSMUSG00000043602	Q8BLB0	Zfp3
ENSMUSG00000117091		Gm5698
ENSMUSG00000025466		Fuom
ENSMUSG00000002897	Q60943	Il17ra
ENSMUSG00000025466	Q8R2K1	Fuom
ENSMUSG00000094626	Q99MX7	Tmem121b
ENSMUSG00000057135	Q3UU41	Scimp
ENSMUSG00000057135		Scimp
ENSMUSG00000050217	Q8CIX8	Lgsn
ENSMUSG00000050217		Lgsn
ENSMUSG00000026063	Q3KNI6	Dnaaf6
ENSMUSG00000058979	Q91WM2	Hdhd5
ENSMUSG00000060244		Alyref2
ENSMUSG00000004936	P31938	Map2k1
ENSMUSG00000050022	Q8BVF9	Amz1
ENSMUSG00000035337	P58321	Uchl4
ENSMUSG00000050022		Amz1
ENSMUSG00000027167	Q9ER73	Elp4
ENSMUSG00000027167		Elp4
ENSMUSG00000000149	P27600	Gna12
ENSMUSG00000000149		Gna12
ENSMUSG00000032397		Tipin
ENSMUSG00000025465	Q8BH95	Echs1
ENSMUSG00000032397	Q91WA1	Tipin
ENSMUSG00000026943	Q6JVL5	Lcn12
ENSMUSG00000026943		Lcn12
ENSMUSG00000038209	O88310	Itln1
ENSMUSG00000038209		Itln1
ENSMUSG00000025464		Paox
ENSMUSG00000042670	Q9CQU8	Immp1l
ENSMUSG00000025464	Q8C0L6	Paox
ENSMUSG00000004709	Q07763	Cd244a
ENSMUSG00000004709		Cd244a
ENSMUSG00000036526	Q8CIS0	Card11
ENSMUSG00000029036	Q925I1	Atad3a
ENSMUSG00000071226	E9Q2Z1	Cecr2
ENSMUSG00000029036		Atad3a
ENSMUSG00000039018	Q8R2R6	Mtg1
ENSMUSG00000027166	Q91ZF0	Dnajc24
ENSMUSG00000071226		Cecr2
ENSMUSG00000027166		Dnajc24
ENSMUSG00000039018		Mtg1
ENSMUSG00000045733	Q8BWU1	Sprn
ENSMUSG00000045733		Sprn
ENSMUSG00000051180		Or6ae1
ENSMUSG00000051051		Or6f2
ENSMUSG00000004902	Q9DB41	Slc25a18
ENSMUSG00000042116	Q8R2Z5	Vwa1
ENSMUSG00000073680	Q3TYP4	Tmem88b
ENSMUSG00000050366		Or6b13
ENSMUSG00000015083	Q8VCG4	C8g
ENSMUSG00000015083		C8g
ENSMUSG00000019210	P50518	Atp6v1e1
ENSMUSG00000019210		Atp6v1e1
ENSMUSG00000004707	Q01965	Ly9
ENSMUSG00000004707		Ly9
ENSMUSG00000009112		Bcl2l13
ENSMUSG00000029066	Q9CQL4	Mrpl20
ENSMUSG00000029066		Mrpl20
ENSMUSG00000032396	Q8C0S1	Dis3l
ENSMUSG00000086727		4931428L18Rik
ENSMUSG00000009112	P59017	Bcl2l13
ENSMUSG00000004446	P70444	Bid
ENSMUSG00000032396		Dis3l
ENSMUSG00000094215		Gm6489
ENSMUSG00000004446		Bid
ENSMUSG00000092310		Gm20509
ENSMUSG00000020423	Q04211	Btg2
ENSMUSG00000009772	Q8BZN4	Nuak2
ENSMUSG00000041945	Q8C0T7	Mfsd9
ENSMUSG00000041945		Mfsd9
ENSMUSG00000029068	Q9JJA7	Ccnl2
ENSMUSG00000103421	Q9DCQ3	Golt1a
ENSMUSG00000066129	Q0KK55	Kndc1
ENSMUSG00000103421		Golt1a
ENSMUSG00000066129		Kndc1
ENSMUSG00000116158	Q6Y4S4	Kiss1
ENSMUSG00000032024	Q8R373	Clmp
ENSMUSG00000029068		Ccnl2
ENSMUSG00000026638	P97431	Irf6
ENSMUSG00000065990		Aurkaip1
ENSMUSG00000097918	M0QWB7	Ascl5
ENSMUSG00000078566	O55003	Bnip3
ENSMUSG00000078566		Bnip3
ENSMUSG00000065990	Q9DCJ7	Aurkaip1
ENSMUSG00000015656	P63017	Hspa8
ENSMUSG00000039683	Q3UH53	Sdk1
ENSMUSG00000030303	Q7TNT2	Far2
ENSMUSG00000027330	P30306	Cdc25b
ENSMUSG00000015656		Hspa8
ENSMUSG00000027330		Cdc25b
ENSMUSG00000029070		Mxra8
ENSMUSG00000020817	O35551	Rabep1
ENSMUSG00000054360	Q810B3	Bsx
ENSMUSG00000056493		Foxk1
ENSMUSG00000020817		Rabep1
ENSMUSG00000029070	Q9DBV4	Mxra8
ENSMUSG00000056493	P42128	Foxk1
ENSMUSG00000039623		Ap5z1
ENSMUSG00000015095	Q9QXW2	Fbxw5
ENSMUSG00000094985	E5FYH1	Topaz1
ENSMUSG00000107504		Gm35549
ENSMUSG00000025478		Dpysl4
ENSMUSG00000015095		Fbxw5
ENSMUSG00000029071	P51141	Dvl1
ENSMUSG00000016386	Q9CZJ0	Mpped2
ENSMUSG00000030304	Q9CR89	Ergic2
ENSMUSG00000016386		Mpped2
ENSMUSG00000042604	Q61423	Kcna4
ENSMUSG00000015981	Q8QZV4	Stk32c
ENSMUSG00000015981		Stk32c
ENSMUSG00000039623	Q3U829	Ap5z1
ENSMUSG00000029072	Q925D8	Tas1r3
ENSMUSG00000029073	Q8BS40	Cptp
ENSMUSG00000029073		Cptp
ENSMUSG00000015980	Q80YS5	Lrrc27
ENSMUSG00000015980		Lrrc27
ENSMUSG00000060260		Pwwp2b
ENSMUSG00000036768	Q6P9L6	Kif15
ENSMUSG00000060260	E9Q9M8	Pwwp2b
ENSMUSG00000036768		Kif15
ENSMUSG00000030304		Ergic2
ENSMUSG00000040667	Q8CEC0	Nup88
ENSMUSG00000056856		Jakmip3
ENSMUSG00000056856	Q5DTN8	Jakmip3
ENSMUSG00000029034		Ints11
ENSMUSG00000040667		Nup88
ENSMUSG00000066233	Q9CR22	Tmem42
ENSMUSG00000066233		Tmem42
ENSMUSG00000029034	Q9CWS4	Ints11
ENSMUSG00000026407		Cacna1s
ENSMUSG00000025515	Q80Z19	Muc2
ENSMUSG00000026407	Q02789	Cacna1s
ENSMUSG00000029576	Q69Z89	Radil
ENSMUSG00000025787		Tgm4
ENSMUSG00000033961		Zfp446
ENSMUSG00000051557	A2ADA5	Pusl1
ENSMUSG00000029576		Radil
ENSMUSG00000074817	Q9WVP6	Papolb
ENSMUSG00000018449	Q9CWY9	Rpain
ENSMUSG00000039533	Q8R189	Mmd2
ENSMUSG00000018449		Rpain
ENSMUSG00000038860	Q3V0G7	Garnl3
ENSMUSG00000038860		Garnl3
ENSMUSG00000030306	Q3UV71	Tmtc1
ENSMUSG00000032267		Usp28
ENSMUSG00000030306		Tmtc1
ENSMUSG00000029578	Q80W47	Wipi2
ENSMUSG00000030382	Q4LDG0	Slc27a5
ENSMUSG00000063171		Rps4l
ENSMUSG00000030382		Slc27a5
ENSMUSG00000029578		Wipi2
ENSMUSG00000018858	Q8R035	Mrpl58
ENSMUSG00000057234	Q9DCL4	Mettl15
ENSMUSG00000018858		Mrpl58
ENSMUSG00000050822		Slc29a4
ENSMUSG00000029033		Acap3
ENSMUSG00000041570		Camsap2
ENSMUSG00000057234		Mettl15
ENSMUSG00000041570	Q8C1B1	Camsap2
ENSMUSG00000050822	Q8R139	Slc29a4
ENSMUSG00000018446		C1qbp
ENSMUSG00000039841	Q0VEE6	Zfp800
ENSMUSG00000027540	P35821	Ptpn1
ENSMUSG00000039841		Zfp800
ENSMUSG00000041605	Q7TN12	Inava
ENSMUSG00000041605		Inava
ENSMUSG00000029708	Q9D4H2	Gcc1
ENSMUSG00000029708		Gcc1
ENSMUSG00000039477		Tnrc18
ENSMUSG00000034566	Q9DCX2	Atp5pd
ENSMUSG00000020440	P84084	Arf5
ENSMUSG00000034566		Atp5pd
ENSMUSG00000005566	Q62318	Trim28
ENSMUSG00000029707	Q9QXW4	Fscn3
ENSMUSG00000079330		Lemd1
ENSMUSG00000032267	Q5I043	Usp28
ENSMUSG00000079330	Q14C37	Lemd1
ENSMUSG00000016940		Kctd2
ENSMUSG00000027115	Q91WD7	Kif18a
ENSMUSG00000066640		Fbxl18
ENSMUSG00000114694		Gm47995
ENSMUSG00000114582		3110040M04Rik
ENSMUSG00000114591		Gm47996
ENSMUSG00000033916	Q9DB34	Chmp2a
ENSMUSG00000033916		Chmp2a
ENSMUSG00000032264	O54692	Zw10
ENSMUSG00000032264		Zw10
ENSMUSG00000040620	Q80VY9	Dhx33
ENSMUSG00000023286	Q6P073	Ube2j2
ENSMUSG00000040620		Dhx33
ENSMUSG00000005575		Ube2m
ENSMUSG00000029580	P60710	Actb
ENSMUSG00000029580		Actb
ENSMUSG00000074577	A1L3T7	Ripor3
ENSMUSG00000023286		Ube2j2
ENSMUSG00000070332		Trim80
ENSMUSG00000005575	P61082	Ube2m
ENSMUSG00000044641	Q9JK83	Pard6b
ENSMUSG00000045775		Slc16a5
ENSMUSG00000045775	G5E8K6	Slc16a5
ENSMUSG00000029581	Q61553	Fscn1
ENSMUSG00000029581		Fscn1
ENSMUSG00000093752	O70152	Gm20716
ENSMUSG00000023571	Q8R2Z0	C1qtnf12
ENSMUSG00000048482	P21237	Bdnf
ENSMUSG00000029706	P32115	Pax4
ENSMUSG00000030380		Mzf1
ENSMUSG00000050796	Q91Z92	B3galt6
ENSMUSG00000057219	Q3UJZ3	Armc7
ENSMUSG00000029706		Pax4
ENSMUSG00000070817		Vmn1r85
ENSMUSG00000070816		Vmn1r86
ENSMUSG00000032268	Q9ER04	Tmprss5
ENSMUSG00000048482		Bdnf
ENSMUSG00000070814		Zswim9
