Term	GO
GOBP_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	GO:0071636
GOBP_NEGATIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	GO:0071638
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	GO:0071639
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	GO:0071650
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	GO:0071651
GOBP_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	GO:0071670
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	GO:0071671
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	GO:0071672
GOBP_MONONUCLEAR_CELL_MIGRATION	GO:0071674
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GO:0071675
GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GO:0071676
GOBP_POSITIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION	GO:0071677
GOBP_COMMISSURAL_NEURON_AXON_GUIDANCE	GO:0071679
GOBP_RESPONSE_TO_INDOLE_3_METHANOL	GO:0071680
GOBP_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE	GO:0071684
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION	GO:0071692
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_EXTRACELLULAR_REGION	GO:0071694
GOBP_ANATOMICAL_STRUCTURE_MATURATION	GO:0071695
GOBP_ECTODERMAL_PLACODE_DEVELOPMENT	GO:0071696
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	GO:0071706
GOBP_BASEMENT_MEMBRANE_ORGANIZATION	GO:0071711
GOBP_ER_ASSOCIATED_MISFOLDED_PROTEIN_CATABOLIC_PROCESS	GO:0071712
GOBP_ICOSANOID_TRANSPORT	GO:0071715
GOBP_LEUKOTRIENE_TRANSPORT	GO:0071716
GOBP_RESPONSE_TO_NITRIC_OXIDE	GO:0071731
GOBP_CELLULAR_RESPONSE_TO_NITRIC_OXIDE	GO:0071732
GOBP_NUCLEAR_MEMBRANE_ORGANIZATION	GO:0071763
GOBP_RESPONSE_TO_BMP	GO:0071772
GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR	GO:0071774
GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION	GO:0071786
GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_FORMATION	GO:0071787
GOBP_RESPONSE_TO_PROSTAGLANDIN_D	GO:0071798
GOBP_PODOSOME_ASSEMBLY	GO:0071800
GOBP_REGULATION_OF_PODOSOME_ASSEMBLY	GO:0071801
GOBP_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY	GO:0071803
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	GO:0071806
GOBP_TAIL_ANCHORED_MEMBRANE_PROTEIN_INSERTION_INTO_ER_MEMBRANE	GO:0071816
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION	GO:0071824
GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION	GO:0071825
GOBP_PROTEIN_RNA_COMPLEX_ORGANIZATION	GO:0071826
GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_CLEARANCE	GO:0071830
GOBP_CELL_PROLIFERATION_IN_BONE_MARROW	GO:0071838
GOBP_APOPTOTIC_PROCESS_IN_BONE_MARROW_CELL	GO:0071839
GOBP_TNFSF11_MEDIATED_SIGNALING_PATHWAY	GO:0071847
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_IN_BONE_MARROW	GO:0071864
GOBP_RESPONSE_TO_CATECHOLAMINE	GO:0071869
GOBP_RESPONSE_TO_EPINEPHRINE	GO:0071871
GOBP_RESPONSE_TO_NOREPINEPHRINE	GO:0071873
GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	GO:0071875
GOBP_NEGATIVE_REGULATION_OF_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	GO:0071878
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	GO:0071880
GOBP_LEUKOCYTE_APOPTOTIC_PROCESS	GO:0071887
GOBP_MACROPHAGE_APOPTOTIC_PROCESS	GO:0071888
GOBP_ODONTOBLAST_DIFFERENTIATION	GO:0071895
GOBP_PROTEIN_LOCALIZATION_TO_ADHERENS_JUNCTION	GO:0071896
GOBP_DNA_BIOSYNTHETIC_PROCESS	GO:0071897
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GO:0071900
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GO:0071901
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	GO:0071902
GOBP_DETERMINATION_OF_DIGESTIVE_TRACT_LEFT_RIGHT_ASYMMETRY	GO:0071907
GOBP_DETERMINATION_OF_LIVER_LEFT_RIGHT_ASYMMETRY	GO:0071910
GOBP_UREA_TRANSMEMBRANE_TRANSPORT	GO:0071918
GOBP_ENDOCANNABINOID_SIGNALING_PATHWAY	GO:0071926
GOBP_ALPHA_TUBULIN_ACETYLATION	GO:0071929
GOBP_PROTEIN_DEUBIQUITINATION_INVOLVED_IN_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GO:0071947
GOBP_EXTRACELLULAR_EXOSOME_ASSEMBLY	GO:0071971
GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	GO:0071985
GOBP_RENAL_SYSTEM_DEVELOPMENT	GO:0072001
GOBP_NEPHRON_DEVELOPMENT	GO:0072006
GOBP_NEPHRON_EPITHELIUM_DEVELOPMENT	GO:0072009
GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT	GO:0072010
GOBP_PROXIMAL_TUBULE_DEVELOPMENT	GO:0072014
GOBP_DISTAL_TUBULE_DEVELOPMENT	GO:0072017
GOBP_DISTAL_CONVOLUTED_TUBULE_DEVELOPMENT	GO:0072025
GOBP_RENAL_VESICLE_FORMATION	GO:0072033
GOBP_MESENCHYMAL_STEM_CELL_MAINTENANCE_INVOLVED_IN_NEPHRON_MORPHOGENESIS	GO:0072038
GOBP_COLLECTING_DUCT_DEVELOPMENT	GO:0072044
GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION_INVOLVED_IN_NEPHRON_DEVELOPMENT	GO:0072047
GOBP_COMMA_SHAPED_BODY_MORPHOGENESIS	GO:0072049
GOBP_S_SHAPED_BODY_MORPHOGENESIS	GO:0072050
GOBP_JUXTAGLOMERULAR_APPARATUS_DEVELOPMENT	GO:0072051
GOBP_LOOP_OF_HENLE_DEVELOPMENT	GO:0072070
GOBP_KIDNEY_EPITHELIUM_DEVELOPMENT	GO:0072073
GOBP_KIDNEY_MESENCHYME_DEVELOPMENT	GO:0072074
GOBP_METANEPHRIC_MESENCHYME_DEVELOPMENT	GO:0072075
GOBP_NEPHRON_TUBULE_FORMATION	GO:0072079
GOBP_RENAL_VESICLE_DEVELOPMENT	GO:0072087
GOBP_STEM_CELL_PROLIFERATION	GO:0072089
GOBP_REGULATION_OF_STEM_CELL_PROLIFERATION	GO:0072091
GOBP_GLOMERULUS_MORPHOGENESIS	GO:0072102
GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT	GO:0072109
GOBP_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	GO:0072110
GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GO:0072111
GOBP_POSITIVE_REGULATION_OF_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	GO:0072126
GOBP_MESENCHYME_MORPHOGENESIS	GO:0072132
GOBP_MESANGIAL_CELL_DEVELOPMENT	GO:0072143
GOBP_EPITHELIAL_CELL_FATE_COMMITMENT	GO:0072148
GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	GO:0072160
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	GO:0072161
GOBP_MESONEPHRIC_TUBULE_MORPHOGENESIS	GO:0072171
GOBP_MESONEPHRIC_TUBULE_FORMATION	GO:0072172
GOBP_METANEPHRIC_TUBULE_MORPHOGENESIS	GO:0072173
GOBP_METANEPHRIC_TUBULE_FORMATION	GO:0072174
GOBP_NEPHRIC_DUCT_DEVELOPMENT	GO:0072176
GOBP_MESONEPHRIC_DUCT_DEVELOPMENT	GO:0072177
GOBP_NEPHRIC_DUCT_FORMATION	GO:0072179
GOBP_MESONEPHRIC_DUCT_MORPHOGENESIS	GO:0072180
GOBP_MESONEPHRIC_DUCT_FORMATION	GO:0072181
GOBP_URETER_DEVELOPMENT	GO:0072189
GOBP_URETER_MORPHOGENESIS	GO:0072197
GOBP_NEGATIVE_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION	GO:0072201
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	GO:0072202
GOBP_CELL_PROLIFERATION_INVOLVED_IN_METANEPHROS_DEVELOPMENT	GO:0072203
GOBP_METANEPHRIC_COLLECTING_DUCT_DEVELOPMENT	GO:0072205
GOBP_METANEPHRIC_EPITHELIUM_DEVELOPMENT	GO:0072207
GOBP_METANEPHRIC_NEPHRON_DEVELOPMENT	GO:0072210
GOBP_REGULATION_OF_METANEPHROS_DEVELOPMENT	GO:0072215
GOBP_METANEPHRIC_GLOMERULUS_DEVELOPMENT	GO:0072224
GOBP_METANEPHRIC_GLOMERULUS_VASCULATURE_DEVELOPMENT	GO:0072239
GOBP_METANEPHRIC_NEPHRON_EPITHELIUM_DEVELOPMENT	GO:0072243
GOBP_METANEPHRIC_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	GO:0072257
GOBP_METANEPHRIC_NEPHRON_MORPHOGENESIS	GO:0072273
GOBP_METANEPHRIC_NEPHRON_TUBULE_MORPHOGENESIS	GO:0072282
GOBP_METANEPHRIC_RENAL_VESICLE_MORPHOGENESIS	GO:0072283
GOBP_GLOMERULAR_EPITHELIAL_CELL_DEVELOPMENT	GO:0072310
GOBP_VESICLE_UNCOATING	GO:0072319
GOBP_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	GO:0072329
GOBP_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	GO:0072330
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO:0072331
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR	GO:0072332
GOBP_MODIFIED_AMINO_ACID_TRANSPORT	GO:0072337
GOBP_RESCUE_OF_STALLED_RIBOSOME	GO:0072344
GOBP_SULFUR_COMPOUND_TRANSPORT	GO:0072348
GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS	GO:0072350
GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT	GO:0072359
GOBP_PROTEIN_ACTIVATION_CASCADE	GO:0072376
GOBP_BLOOD_COAGULATION_FIBRIN_CLOT_FORMATION	GO:0072378
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	GO:0072384
GOBP_MICROTUBULE_ANCHORING_AT_MICROTUBULE_ORGANIZING_CENTER	GO:0072393
GOBP_RESPONSE_TO_CELL_CYCLE_CHECKPOINT_SIGNALING	GO:0072396
GOBP_AMMONIUM_TRANSMEMBRANE_TRANSPORT	GO:0072488
GOBP_MESENCHYMAL_STEM_CELL_DIFFERENTIATION	GO:0072497
GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT	GO:0072498
GOBP_POSITIVE_REGULATION_OF_SECONDARY_HEART_FIELD_CARDIOBLAST_PROLIFERATION	GO:0072513
GOBP_SEMINIFEROUS_TUBULE_DEVELOPMENT	GO:0072520
GOBP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GO:0072521
GOBP_PURINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GO:0072523
GOBP_PYRIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GO:0072524
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GO:0072525
GOBP_PYRIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GO:0072526
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GO:0072527
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GO:0072528
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	GO:0072529
GOBP_PURINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	GO:0072530
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_TRANSMEMBRANE_TRANSPORT	GO:0072531
GOBP_FIBROBLAST_ACTIVATION	GO:0072537
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE	GO:0072538
GOBP_T_HELPER_17_CELL_DIFFERENTIATION	GO:0072539
GOBP_T_HELPER_17_CELL_LINEAGE_COMMITMENT	GO:0072540
GOBP_TERMINAL_BUTTON_ORGANIZATION	GO:0072553
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_1_PRODUCTION	GO:0072566
GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	GO:0072567
GOBP_LIVER_MORPHOGENESIS	GO:0072576
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	GO:0072577
GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING	GO:0072578
GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS	GO:0072583
GOBP_CAVEOLIN_MEDIATED_ENDOCYTOSIS	GO:0072584
GOBP_OXYGEN_METABOLIC_PROCESS	GO:0072592
GOBP_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS	GO:0072593
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	GO:0072594
GOBP_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ORGANELLE	GO:0072595
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GO:0072599
GOBP_INTERLEUKIN_33_PRODUCTION	GO:0072639
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION_IN_MITOCHONDRION	GO:0072656
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	GO:0072659
GOBP_PROTEIN_LOCALIZATION_TO_VACUOLE	GO:0072665
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_VACUOLE	GO:0072666
GOBP_NEUTROPHIL_EXTRAVASATION	GO:0072672
GOBP_LAMELLIPODIUM_MORPHOGENESIS	GO:0072673
GOBP_MULTINUCLEAR_OSTEOCLAST_DIFFERENTIATION	GO:0072674
GOBP_OSTEOCLAST_FUSION	GO:0072675
GOBP_LYMPHOCYTE_MIGRATION	GO:0072676
GOBP_EOSINOPHIL_MIGRATION	GO:0072677
GOBP_T_CELL_MIGRATION	GO:0072678
GOBP_THYMOCYTE_MIGRATION	GO:0072679
GOBP_T_CELL_EXTRAVASATION	GO:0072683
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	GO:0072697
GOBP_RESPONSE_TO_HYDROXYUREA	GO:0072710
GOBP_POSITIVE_REGULATION_BY_SYMBIONT_OF_ENTRY_INTO_HOST	GO:0075294
GOBP_ENDOCYTOSIS_INVOLVED_IN_VIRAL_ENTRY_INTO_HOST_CELL	GO:0075509
GOBP_IRES_DEPENDENT_VIRAL_TRANSLATIONAL_INITIATION	GO:0075522
GOBP_VIRAL_TRANSLATIONAL_TERMINATION_REINITIATION	GO:0075525
GOBP_INTRACELLULAR_TRANSPORT_OF_VIRUS	GO:0075733
GOBP_MRNA_METHYLATION	GO:0080009
GOBP_RESPONSE_TO_PHENYLALANINE	GO:0080053
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	GO:0080134
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS	GO:0080135
GOBP_INTRACELLULAR_AMINO_ACID_HOMEOSTASIS	GO:0080144
GOBP_REGULATION_OF_FERTILIZATION	GO:0080154
GOBP_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	GO:0080164
GOBP_LYTIC_VACUOLE_ORGANIZATION	GO:0080171
GOBP_PROTEIN_K6_LINKED_UBIQUITINATION	GO:0085020
GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	GO:0085029
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GO:0086001
GOBP_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_INVOLVED_IN_CONTRACTION	GO:0086002
GOBP_CARDIAC_MUSCLE_CELL_CONTRACTION	GO:0086003
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_CONTRACTION	GO:0086004
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GO:0086005
GOBP_MEMBRANE_REPOLARIZATION	GO:0086009
GOBP_MEMBRANE_DEPOLARIZATION_DURING_ACTION_POTENTIAL	GO:0086010
GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL	GO:0086011
GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GO:0086012
GOBP_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GO:0086013
GOBP_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION	GO:0086019
GOBP_ADENYLATE_CYCLASE_ACTIVATING_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS	GO:0086023
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_SIGNALING	GO:0086027
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_SIGNALING	GO:0086028
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_POTENTIAL	GO:0086036
GOBP_CARDIAC_MUSCLE_CELL_CARDIAC_MUSCLE_CELL_ADHESION	GO:0086042
GOBP_MEMBRANE_DEPOLARIZATION_DURING_AV_NODE_CELL_ACTION_POTENTIAL	GO:0086045
GOBP_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING_INVOLVED_IN_CARDIAC_CONDUCTION	GO:0086064
GOBP_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION	GO:0086065
GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_COMMUNICATION	GO:0086066
GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION	GO:0086067
GOBP_PURKINJE_MYOCYTE_TO_VENTRICULAR_CARDIAC_MUSCLE_CELL_COMMUNICATION	GO:0086068
GOBP_BUNDLE_OF_HIS_CELL_TO_PURKINJE_MYOCYTE_COMMUNICATION	GO:0086069
GOBP_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_COMMUNICATION	GO:0086070
GOBP_REGULATION_OF_HEART_RATE_BY_CARDIAC_CONDUCTION	GO:0086091
GOBP_ENDOTHELIN_RECEPTOR_SIGNALING_PATHWAY	GO:0086100
GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_PROCESS	GO:0086103
GOBP_L_HISTIDINE_TRANSMEMBRANE_TRANSPORT	GO:0089709
GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE	GO:0089718
GOBP_PRIMITIVE_STREAK_FORMATION	GO:0090009
GOBP_REGULATION_OF_NEUTROPHIL_CHEMOTAXIS	GO:0090022
GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS	GO:0090025
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	GO:0090026
GOBP_NEGATIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	GO:0090027
GOBP_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GO:0090030
GOBP_POSITIVE_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GO:0090031
GOBP_NEGATIVE_REGULATION_OF_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GO:0090032
GOBP_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	GO:0090036
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	GO:0090037
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING	GO:0090038
GOBP_TUBULIN_DEACETYLATION	GO:0090042
GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO:0090049
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO:0090050
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO:0090051
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_NUCLEATION	GO:0090063
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	GO:0090066
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GO:0090068
GOBP_REGULATION_OF_RIBOSOME_BIOGENESIS	GO:0090069
GOBP_NEGATIVE_REGULATION_OF_RIBOSOME_BIOGENESIS	GO:0090071
GOBP_RELAXATION_OF_MUSCLE	GO:0090075
GOBP_FOAM_CELL_DIFFERENTIATION	GO:0090077
GOBP_POSITIVE_REGULATION_OF_MAPKKK_CASCADE_BY_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO:0090080
GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	GO:0090083
GOBP_NEGATIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	GO:0090084
GOBP_REGULATION_OF_PROTEIN_DEUBIQUITINATION	GO:0090085
GOBP_REGULATION_OF_PEPTIDE_TRANSPORT	GO:0090087
GOBP_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GO:0090090
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	GO:0090091
GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO:0090092
GOBP_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO:0090100
GOBP_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO:0090101
GOBP_COCHLEA_DEVELOPMENT	GO:0090102
GOBP_COCHLEA_MORPHOGENESIS	GO:0090103
GOBP_COPII_COATED_VESICLE_CARGO_LOADING	GO:0090110
GOBP_COPII_COATED_VESICLE_BUDDING	GO:0090114
GOBP_C_5_METHYLATION_OF_CYTOSINE	GO:0090116
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT	GO:0090118
GOBP_VESICLE_MEDIATED_CHOLESTEROL_TRANSPORT	GO:0090119
GOBP_REGULATION_OF_SYNAPSE_MATURATION	GO:0090128
GOBP_POSITIVE_REGULATION_OF_SYNAPSE_MATURATION	GO:0090129
GOBP_TISSUE_MIGRATION	GO:0090130
GOBP_EPITHELIAL_CELL_CELL_ADHESION	GO:0090136
GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION	GO:0090140
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	GO:0090141
GOBP_MEMBRANE_FISSION	GO:0090148
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GO:0090150
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE	GO:0090151
GOBP_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	GO:0090153
GOBP_POSITIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	GO:0090154
GOBP_NEGATIVE_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	GO:0090155
GOBP_INTRACELLULAR_SPHINGOLIPID_HOMEOSTASIS	GO:0090156
GOBP_ENDOPLASMIC_RETICULUM_MEMBRANE_ORGANIZATION	GO:0090158
GOBP_GOLGI_TO_LYSOSOME_TRANSPORT	GO:0090160
GOBP_GOLGI_RIBBON_FORMATION	GO:0090161
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_POLARITY	GO:0090162
GOBP_GOLGI_DISASSEMBLY	GO:0090166
GOBP_GOLGI_REASSEMBLY	GO:0090168
GOBP_REGULATION_OF_SPINDLE_ASSEMBLY	GO:0090169
GOBP_ORGANELLE_MEMBRANE_FUSION	GO:0090174
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PLANAR_POLARITY	GO:0090175
GOBP_ESTABLISHMENT_OF_PLANAR_POLARITY_INVOLVED_IN_NEURAL_TUBE_CLOSURE	GO:0090177
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	GO:0090181
GOBP_REGULATION_OF_KIDNEY_DEVELOPMENT	GO:0090183
GOBP_POSITIVE_REGULATION_OF_KIDNEY_DEVELOPMENT	GO:0090184
GOBP_REGULATION_OF_PANCREATIC_JUICE_SECRETION	GO:0090186
GOBP_NEGATIVE_REGULATION_OF_PANCREATIC_JUICE_SECRETION	GO:0090188
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_URETERIC_BUD_MORPHOGENESIS	GO:0090189
GOBP_REGULATION_OF_GLOMERULUS_DEVELOPMENT	GO:0090192
GOBP_POSITIVE_REGULATION_OF_GLOMERULUS_DEVELOPMENT	GO:0090193
GOBP_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GO:0090199
GOBP_POSITIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GO:0090200
GOBP_NEGATIVE_REGULATION_OF_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	GO:0090201
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	GO:0090205
GOBP_NEGATIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	GO:0090206
GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	GO:0090207
GOBP_POSITIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	GO:0090208
GOBP_NEGATIVE_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS	GO:0090209
GOBP_SPONGIOTROPHOBLAST_LAYER_DEVELOPMENTAL_GROWTH	GO:0090214
GOBP_POSITIVE_REGULATION_OF_LIPID_KINASE_ACTIVITY	GO:0090218
GOBP_REGULATION_OF_SPINDLE_ORGANIZATION	GO:0090224
